evolution$generation,evolution$evaluated,nbBoats,ReserveIntegrale,ZonesExclusionPeche,PrixPoisson,BiomassInit,objective$om_sumBiomass,objective$om_capitalTotal,evolution$samples,evolution$generated,om_MSTb,om_MFETc,om_MFETb,om_MSTc,om_capitalTotal,om_capital_moyen_2,om_sumBiomass,om_capital_moyen_1,om_biomassfished,mySeed
900,900,262.36838229884097,2.45033748040859,false,1231.5685293590727,114539.34420985347,49598.58901236176,5.511454906256832E7,1,71,"[0.9967123287671232]","[427.0]","[13.0]","[0.8832876712328767]","[5.511454906256832E7]","[4.153458367049948E7]","[49598.58901236176]","[1.3579965392068839E7]","[57.13668502196119]","[-1141492689]"
900,900,400.6936304035978,0.0,false,1843.5240616415167,401688.6508802225,150.55959760750898,2.9096540086388987E7,1,392,"[0.9613698630136986]","[34.0]","[142.0]","[0.9909589041095891]","[2.9096540086388987E7]","[2.3724746813691035E7]","[150.55959760750898]","[5371793.272697952]","[0.2094763789888102]","[-1137524132]"
900,900,50.0,2.8065393189305987,false,1547.2504605246904,173043.1932187769,161425.08676489975,3.278328811508318E8,1,493,"[0.0]","[118.0]","[0.0]","[0.9679452054794521]","[3.278328811508318E8]","[2.2816059764277065E8]","[161425.08676489975]","[9.96722835080612E7]","[24.117905744871713]","[-998714896]"
900,900,391.7337611815472,4.874460752055921,false,2811.843706108713,356862.5236416048,129043.32441618391,2.9865157181913555E8,1,784,"[0.5132440900028482]","[22.0]","[124.0]","[0.9942465753424657]","[2.9865157181913555E8]","[2.0738121941281757E8]","[129043.32441618391]","[9.127035240631798E7]","[217.96837569318447]","[-747608450]"
900,900,140.05984049535783,3.423765230769881,false,2093.281263983623,142770.20751656182,107109.99195660061,2.527710852405135E8,1,182,"[0.5459965928449745]","[84.0]","[113.0]","[0.9772602739726027]","[2.527710852405135E8]","[1.7661939794650418E8]","[107109.99195660061]","[7.615168729400934E7]","[63.313709536220216]","[-1372267095]"
900,900,174.81161636024012,2.646971375058383,false,2624.245644102349,296200.3702923419,195965.49572967208,6.487756754061553E8,2,187,"[0.0,0.0]","[28.0,28.0]","[0.0,0.0]","[0.9926027397260274,0.9926027397260274]","[6.487756754061553E8,6.487919100401198E8]","[4.469416307591166E8,4.4693197292468345E8]","[196004.17690646436,195965.49572967208]","[2.0183404464703882E8,2.0185993711543632E8]","[142.96215369571115,143.00927389743146]","[887181391,-1188520084]"
900,900,454.3982880259115,5.89316407367116,false,2327.880564484771,257204.40783125823,97758.16563430887,1.5932746020284292E8,1,624,"[0.6071232876712329]","[50.0]","[71.0]","[0.9865753424657534]","[1.5932746020284292E8]","[1.1249198812835006E8]","[97758.16563430887]","[4.683547207449286E7]","[175.90347092537516]","[1476363142]"
900,900,183.09373982367032,0.135589997427773,false,1439.353879514219,101384.8818393068,51795.99381388839,1.1453372863170147E8,1,826,"[0.9997260273972602]","[248.0]","[2.0]","[0.9323287671232877]","[1.1453372863170147E8]","[8.213534170059109E7]","[51795.99381388839]","[3.2398386931110382E7]","[36.53093070680487]","[-253465547]"
900,900,424.88532869027057,2.998616610348097,true,1846.269909042247,299644.26760707155,72125.52323609078,1.0177501116435868E8,1,37,"[0.9484931506849315]","[59.0]","[113.0]","[0.9841095890410959]","[1.0177501116435868E8]","[7.33239973218162E7]","[72125.52323609078]","[2.8451013842542462E7]","[92.30532251897884]","[1026001166]"
900,900,509.9457237565299,5.997970486280964,true,2657.376804536286,159287.5803140264,53995.86166061374,7.367933922766314E7,1,878,"[0.9816438356164383]","[122.0]","[26.0]","[0.9668493150684931]","[7.367933922766314E7]","[5.412150551407133E7]","[53995.86166061374]","[1.9557833713591818E7]","[90.0848401786539]","[-1441587511]"
900,900,418.2379674072718,1.4037952525557176,false,2662.198473176908,377066.89372696524,10082.850844577311,8.695401866507517E7,1,123,"[0.9641095890410959]","[24.0]","[132.0]","[0.9936986301369863]","[8.695401866507517E7]","[6.3095517030236624E7]","[10082.850844577311]","[2.385850163483854E7]","[15.2391281067563]","[-564156641]"
900,900,600.0,6.0,false,2512.7386168597623,112788.65180655225,19692.20189319213,1.903105483660529E7,1,391,"[0.9989041095890411]","[831.0]","[5.0]","[0.7249315068493151]","[1.903105483660529E7]","[1.6867184231759578E7]","[19692.20189319213]","[2163870.6048457143]","[46.72645693710356]","[1061226662]"
900,900,457.60140627700804,3.7871649691738423,true,2893.5360774551273,450000.0,114777.69058213886,2.5252819087221658E8,1,842,"[0.5620582414475545]","[18.0]","[175.0]","[0.9953424657534247]","[2.5252819087221658E8]","[1.7606842487836733E8]","[114777.69058213886]","[7.645976599384926E7]","[158.26182009909454]","[1961239933]"
900,900,159.62041118664607,5.051620827302534,true,1195.9220149591795,386762.3101697342,282358.1493119781,2.985871089992751E8,1,201,"[0.0]","[47.0]","[0.0]","[0.9873972602739726]","[2.985871089992751E8]","[2.0777351981398544E8]","[282358.1493119781]","[9.081358918528968E7]","[198.14791801591]","[-562052266]"
900,900,238.1826865904651,0.06118793462020369,true,1716.630510761317,357763.25787490216,121984.61168186188,3.220979519533657E8,1,234,"[0.0]","[39.0]","[0.0]","[0.9895890410958904]","[3.220979519533657E8]","[2.2358173665970272E8]","[121984.61168186188]","[9.851621529366295E7]","[102.02517681610254]","[-849387966]"
900,900,175.64679751292672,1.8713064625736409,false,2111.569470889034,295714.40138542524,185037.1522384279,5.370259000049168E8,1,888,"[0.0]","[36.0]","[0.0]","[0.9904109589041096]","[5.370259000049168E8]","[3.7059398927396226E8]","[185037.1522384279]","[1.6643191073095453E8]","[134.33138266056488]","[2082540793]"
900,900,230.74004827024999,1.0421436754696523,false,2206.2298019677933,399803.7223524772,159970.42636474234,5.354251804081213E8,1,122,"[0.0]","[24.0]","[0.0]","[0.9936986301369863]","[5.354251804081213E8]","[3.691148199290033E8]","[159970.42636474234]","[1.66310360479118E8]","[157.24769614250064]","[774860653]"
900,900,176.92892243503707,3.2973287139498257,false,2633.5661493574034,335658.86999097775,229928.41570315798,7.122817141930355E8,1,291,"[0.0]","[25.0]","[0.0]","[0.9934246575342466]","[7.122817141930355E8]","[4.903506945329104E8]","[229928.41570315798]","[2.2193101966012505E8]","[168.55398919136155]","[-659930527]"
900,900,530.0388308124398,4.520016601664447,false,1718.5948466625405,393777.72059123527,34847.05859168826,5.2351447556002006E7,1,412,"[0.9621917808219178]","[44.0]","[87.0]","[0.9882191780821917]","[5.2351447556002006E7]","[3.951557824153186E7]","[34847.05859168826]","[1.2835869314470153E7]","[72.97004761775919]","[1626344075]"
900,900,118.37841915302035,4.374098403102141,true,1753.1561467992055,396622.70248175395,327716.5675926021,6.060897983448464E8,1,253,"[0.0]","[35.0]","[0.0]","[0.9906849315068493]","[6.060897983448464E8]","[4.18044032468176E8]","[327716.5675926021]","[1.880457658766704E8]","[143.09756009689556]","[-1048987129]"
900,900,148.58358229298636,1.497537570707765,true,1702.0036104265932,263624.16692408046,181424.73949013202,4.3121516426770204E8,2,586,"[0.0,0.0]","[56.0,56.0]","[0.0,0.0]","[0.9849315068493151,0.9849315068493151]","[4.3121516426770204E8,4.3146801640269244E8]","[2.984181665453667E8,2.9859548366570836E8]","[181536.6193870564,181424.73949013202]","[1.3279699772233534E8,1.3287253273698406E8]","[101.5976024372308,102.9805345849639]","[334083161,-851385591]"
900,900,504.00896041650975,2.2808671264746887,true,1615.0014165802377,409530.9180777433,55050.719871779685,5.3523610012411654E7,1,553,"[0.9676712328767123]","[47.0]","[119.0]","[0.9873972602739726]","[5.3523610012411654E7]","[4.052633116664981E7]","[55050.719871779685]","[1.2997278845761845E7]","[63.85390992908308]","[-559493779]"
900,900,118.49739744825193,1.4393403530080136,false,1133.9486991542003,449595.19688550726,343035.99686766486,5.856023814712954E8,1,264,"[0.0]","[49.0]","[0.0]","[0.9868493150684932]","[5.856023814712954E8]","[4.040901995779901E8]","[343035.99686766486]","[1.815121818933052E8]","[152.16506550617558]","[513743965]"
900,900,415.17952642657866,4.256140429805074,false,2419.080093130806,217275.43181126402,66800.4043635545,1.3246050896959722E8,1,514,"[0.9572602739726027]","[58.0]","[61.0]","[0.9843835616438357]","[1.3246050896959722E8]","[9.415039993149811E7]","[66800.4043635545]","[3.831010903809912E7]","[109.82980090503527]","[576432210]"
900,900,177.58964266729413,4.918407320965952,false,1139.4263196432762,188965.9042576936,136723.49227791684,1.3475901285157955E8,1,673,"[0.0]","[138.0]","[0.0]","[0.9624657534246576]","[1.3475901285157955E8]","[9.599339358746567E7]","[136723.49227791684]","[3.876561926411388E7]","[98.33401268471253]","[258786341]"
900,900,474.41768940410753,4.705981809304933,true,2439.151475932757,299107.12110666547,84573.02957886553,1.3197021081759849E8,1,526,"[0.7553424657534247]","[39.0]","[88.0]","[0.9895890410958904]","[1.3197021081759849E8]","[9.387285228312531E7]","[84573.02957886553]","[3.809735853447318E7]","[126.39267843181294]","[1629964475]"
900,900,432.47224240949345,2.154200354942401,false,1977.7010108444342,313471.3973699061,8091.780112807799,3.7109033990647174E7,1,249,"[0.9750684931506849]","[45.0]","[92.0]","[0.9879452054794521]","[3.7109033990647174E7]","[2.9156135821563385E7]","[8091.780112807799]","[7952898.169083788]","[13.611121470368989]","[1204383164]"
900,900,104.18632971475438,2.912350547615517,false,2683.141092357685,271388.08625137515,217878.3901351484,7.534611804357088E8,3,42,"[0.0,0.0,0.0]","[29.0,29.0,29.0]","[0.0,0.0,0.0]","[0.9923287671232877,0.9923287671232877,0.9923287671232877]","[7.534714221509764E8,7.534611804357088E8,7.535816444315449E8]","[5.187613176687698E8,5.1880692388153106E8,5.189351462752402E8]","[217878.3901351484,217911.52991921865,217923.89499411275]","[2.3471010448220667E8,2.3465425655417764E8,2.3464649815630475E8]","[97.46522598823884,95.6015277339968,97.50231387411878]","[-956019998,680676132,976059794]"
900,900,117.31622379188462,1.2850657178185865,true,1961.5708764638132,275075.65930814075,208846.97234212526,6.106021004724007E8,1,603,"[0.0]","[46.0]","[0.0]","[0.9876712328767123]","[6.106021004724007E8]","[4.2106244602871907E8]","[208846.97234212526]","[1.895396544436816E8]","[89.07834896025005]","[-2076834138]"
900,900,487.42528589715585,1.936992055049018,false,2810.73498929157,293503.0839396578,388.03838533479336,2.6734910523249965E7,1,266,"[0.9794520547945206]","[33.0]","[76.0]","[0.9912328767123287]","[2.6734910523249965E7]","[2.2123037573767416E7]","[388.03838533479336]","[4611872.949482549]","[0.6754353140896407]","[144022758]"
900,900,600.0,2.3115666084017827,true,2816.8533201475084,267488.0871183515,28148.3692485972,3.720812699135447E7,1,236,"[0.9857534246575342]","[43.0]","[53.0]","[0.9884931506849315]","[3.720812699135447E7]","[2.9454676167483512E7]","[28148.3692485972]","[7753450.823870962]","[37.24956398444102]","[-984011960]"
900,900,50.0,0.0,true,1391.846614275473,219921.18529580787,197713.16793317642,4.8286440062472093E8,1,861,"[0.0]","[103.0]","[0.0]","[0.972054794520548]","[4.8286440062472093E8]","[3.3410467613795805E8]","[197713.16793317642]","[1.487597244867629E8]","[29.172044996154394]","[-671511355]"
900,900,173.14889201229494,5.963697334720835,false,2319.1975192642503,415952.0017666528,306678.7692504928,6.048315219918326E8,1,424,"[0.0]","[22.0]","[0.0]","[0.9942465753424657]","[6.048315219918326E8]","[4.170162689644979E8]","[306678.7692504928]","[1.8781525302733472E8]","[225.01865900962147]","[1825381298]"
900,900,145.18516301400956,4.924395446456223,false,1065.923320267498,206268.69352358102,160128.08664605016,1.5334000863386193E8,1,477,"[0.0]","[128.0]","[0.0]","[0.9652054794520548]","[1.5334000863386193E8]","[1.0872203243857455E8]","[160128.08664605016]","[4.461797619528737E7]","[93.70006665880439]","[657601738]"
900,900,373.5383472499159,6.0,false,2826.9921804577198,421522.5195046846,198966.88709837134,4.281738860213623E8,1,235,"[0.05284671532846715]","[19.0]","[180.0]","[0.9950684931506849]","[4.281738860213623E8]","[2.958141450401035E8]","[198966.88709837134]","[1.323597409812588E8]","[306.9142996163852]","[1954259881]"
900,900,374.9796430762945,3.9692111453850014,false,1543.832508364665,425689.82867442555,147338.76638912316,2.0428609358080322E8,1,32,"[0.40887119704293434]","[40.0]","[183.0]","[0.9893150684931507]","[2.0428609358080322E8]","[1.4308291439516872E8]","[147338.76638912316]","[6.1203179185634494E7]","[228.08112596180536]","[1737178410]"
900,900,66.81209247414014,1.660427486708643,false,2160.6845653509945,345846.2831530278,292836.93850282993,9.613186819798588E8,1,607,"[0.0]","[26.0]","[0.0]","[0.9931506849315068]","[9.613186819798588E8]","[6.611255470332178E8]","[292836.93850282993]","[3.0019313494664097E8]","[87.4179979740921]","[404322209]"
900,900,119.84887139058463,1.8106776634880697,false,1821.6023816016823,296230.68221723195,207146.91013643253,5.329566355574173E8,1,728,"[0.0]","[35.0]","[0.0]","[0.9906849315068493]","[5.329566355574173E8]","[3.6795140419098824E8]","[207146.91013643253]","[1.65005231366429E8]","[121.19166198478105]","[841638306]"
900,900,314.01511386329446,4.073128260280748,false,1306.6692964266729,450000.0,214860.14917975344,2.612569606553818E8,3,176,"[0.0,0.0,0.0]","[44.0,44.0,44.0]","[0.0,0.0,0.0]","[0.9882191780821917,0.9882191780821917,0.9882191780821917]","[2.612569606553818E8,2.612830633853972E8,2.6126722467319945E8]","[1.820833455650154E8,1.8213388653793663E8,1.820595649915329E8]","[214919.11212831063,215062.56779828534,214860.14917975344]","[7.91736150903664E7,7.914917684746055E7,7.920765968166655E7]","[272.2948551728974,280.4727022688423,276.918645866102]","[-129168151,-196557431,1419253457]"
900,900,63.05365838949806,3.8883914621138187,true,1207.0442794738165,214555.43263031094,188532.61206361116,2.5034144633231366E8,1,46,"[0.0]","[80.0]","[0.0]","[0.9783561643835617]","[2.5034144633231366E8]","[1.7507909928546292E8]","[188532.61206361116]","[7.526234704685074E7]","[55.65162730155352]","[679503015]"
900,900,50.0,0.0928067449301132,true,2028.3212847049942,300614.93832930794,270702.18732459977,9.784323934716933E8,1,475,"[0.0]","[49.0]","[0.0]","[0.9868493150684932]","[9.784323934716933E8]","[6.729278216632779E8]","[270702.18732459977]","[3.055045718084155E8]","[40.21717684197859]","[1722465607]"
900,900,165.8090231571068,3.606515599669036,false,1526.2678848453806,390259.3677136171,271212.3904540568,4.6143374438022643E8,1,311,"[0.0]","[36.0]","[0.0]","[0.9904109589041096]","[4.6143374438022643E8]","[3.1905361313518095E8]","[271212.3904540568]","[1.4238013124504548E8]","[200.0684100660644]","[-1307748978]"
900,900,122.63708541936036,1.352694510968913,true,1607.3936430975255,275462.73123459343,187991.16830516863,4.283102403893473E8,1,547,"[0.0]","[46.0]","[0.0]","[0.9876712328767123]","[4.283102403893473E8]","[2.964012511857706E8]","[187991.16830516863]","[1.3190898920357673E8]","[106.38829238270749]","[1943036432]"
900,900,169.48869288645128,2.149056803785153,false,2972.7064375204272,326055.10475008393,208504.29513655129,8.35638584041303E8,1,381,"[0.0]","[21.0]","[0.0]","[0.9945205479452055]","[8.35638584041303E8]","[5.74537926975025E8]","[208504.29513655129]","[2.6110065706627798E8]","[152.8275568262073]","[-1252377097]"
900,900,189.14468343174238,4.0276220476547735,true,1221.5899982911722,237502.22935726095,155539.48118295483,1.740041801755991E8,1,559,"[0.0]","[89.0]","[0.0]","[0.9758904109589042]","[1.740041801755991E8]","[1.2269579421895333E8]","[155539.48118295483]","[5.130838595664577E7]","[128.05994284927453]","[1534993322]"
900,900,497.5704995298322,0.5830334978781773,true,2104.0072690622474,333797.1036091186,31155.45711519979,4.416718744267825E7,1,799,"[0.9750684931506849]","[42.0]","[92.0]","[0.9887671232876712]","[4.416718744267825E7]","[3.424220494151406E7]","[31155.45711519979]","[9924982.501164189]","[29.036881652136003]","[1384428645]"
900,900,539.4400507155422,3.9412268787045623,true,2716.9850212700085,292849.1967906138,50809.77706836471,7.84286259390814E7,2,179,"[0.9778082191780821,0.9778082191780821]","[37.0,37.0]","[70.0,70.0]","[0.9901369863013698,0.9901369863013698]","[7.869857429733098E7,7.84286259390814E7]","[5.764391900722134E7,5.751935325413846E7]","[50927.48235885555,50809.77706836471]","[2.1054655290109634E7,2.090927268494294E7]","[69.12310455889056,79.12595598436178]","[-142918442,1834324710]"
900,900,331.7609312970657,1.3544848471316098,false,1765.2003971805227,450000.0,74728.70943403809,1.9584152233443242E8,1,674,"[0.9035616438356164]","[29.0]","[250.0]","[0.9923287671232877]","[1.9584152233443242E8]","[1.3724250431916174E8]","[74728.70943403809]","[5.859901801527068E7]","[102.55618240949671]","[1736196239]"
900,900,87.01240379129675,4.876847054960104,true,2690.6492809308447,402216.3298881206,334270.39187769964,9.023809504425552E8,1,705,"[0.0]","[16.0]","[0.0]","[0.9958904109589041]","[9.023809504425552E8]","[6.204680267415409E8]","[334270.39187769964]","[2.8191292370101434E8]","[142.60056130171873]","[1322162108]"
900,900,135.9252877029963,3.441956148222535,true,2308.3601003561835,142426.04175675297,107433.7578019665,2.701817097957084E8,1,454,"[0.5318181818181819]","[73.0]","[116.0]","[0.9802739726027397]","[2.701817097957084E8]","[1.884596341073646E8]","[107433.7578019665]","[8.172207568834384E7]","[60.85639966131349]","[-773696940]"
900,900,225.63117801287854,2.0730167356248126,true,1634.8610233922163,100000.0,49765.79245372446,7.818694902415413E7,1,598,"[1.0]","[250.0]","[1.0]","[0.9317808219178082]","[7.818694902415413E7]","[5.72783266470068E7]","[49765.79245372446]","[2.0908622377147317E7]","[46.16382230924936]","[-1498920114]"
900,900,588.4135592691485,4.089527587436663,true,2727.2558208439086,287576.2677775745,47259.71034672311,6.657640330904296E7,1,508,"[0.9827397260273972]","[41.0]","[64.0]","[0.989041095890411]","[6.657640330904296E7]","[4.942819450575814E7]","[47259.71034672311]","[1.714820880328482E7]","[67.28133103806015]","[-1692128469]"
900,900,366.81169774652216,4.4381809723048455,false,2889.430796706164,450000.0,173013.26066538962,4.4654337435086215E8,1,505,"[0.26152964766542536]","[16.0]","[196.0]","[0.9958904109589041]","[4.4654337435086215E8]","[3.0822908299929285E8]","[173013.26066538962]","[1.383142913515693E8]","[265.52543275039494]","[-1830390519]"
900,900,349.41210890541373,3.6091582712217134,false,1275.5489435403351,377318.3918365761,144198.65775487016,1.7088776502714923E8,1,636,"[0.39494605337876204]","[61.0]","[194.0]","[0.9835616438356164]","[1.7088776502714923E8]","[1.2040222601537566E8]","[144198.65775487016]","[5.0485539011773564E7]","[204.8370793117229]","[146972733]"
900,900,249.45235024692263,3.5928603294676007,false,2435.7858318226126,347068.0847978187,198641.11112587992,5.1756309104843915E8,1,721,"[0.0]","[27.0]","[0.0]","[0.9928767123287672]","[5.1756309104843915E8]","[3.5707343770931846E8]","[198641.11112587992]","[1.604896533391207E8]","[200.07900252826008]","[1861909203]"
900,900,50.0,4.8370400036271075,true,2240.264627810546,145834.32525988345,137318.95976890658,3.134718910927695E8,1,246,"[0.0]","[96.0]","[0.0]","[0.9739726027397261]","[3.134718910927695E8]","[2.183228187648399E8]","[137318.95976890658]","[9.514907232792962E7]","[20.49945464174392]","[-1199546437]"
900,900,120.14010283597476,1.3918377649828164,false,1362.8326271580515,377175.6122604195,256427.61436694648,5.1908215899401504E8,1,107,"[0.0]","[37.0]","[0.0]","[0.9901369863013698]","[5.1908215899401504E8]","[3.584743042569804E8]","[256427.61436694648]","[1.6060785473703462E8]","[149.63922037278456]","[-1410693876]"
900,900,185.47336011505712,6.0,true,1990.8586381319665,296278.8859282071,219822.1473468958,3.4629924298661035E8,1,635,"[0.0]","[42.0]","[0.0]","[0.9887671232876712]","[3.4629924298661035E8]","[2.4042104956156895E8]","[219822.1473468958]","[1.058781934250414E8]","[153.75644284872848]","[-82651698]"
900,900,119.16577604918905,1.711474131396066,true,1810.445556460048,319971.2461168801,223687.82541917078,5.561128900295584E8,1,722,"[0.0]","[33.0]","[0.0]","[0.9912328767123287]","[5.561128900295584E8]","[3.836553983900988E8]","[223687.82541917078]","[1.7245749163945958E8]","[125.69945471274417]","[-662688577]"
900,900,415.8879225784356,1.464679191187673,true,1841.118620180221,267653.5333935309,41888.602144799974,6.248348487210161E7,1,358,"[0.9742465753424657]","[69.0]","[95.0]","[0.9813698630136987]","[6.248348487210161E7]","[4.656755432833551E7]","[41888.602144799974]","[1.5915930543766102E7]","[43.411620612168235]","[1026427035]"
900,900,428.5935535831193,1.7881178667941158,true,1895.0989447853076,302032.59000246244,45353.44186437753,6.2467601035802305E7,1,303,"[0.9728767123287672]","[53.0]","[100.0]","[0.9857534246575342]","[6.2467601035802305E7]","[4.660748288352674E7]","[45353.44186437753]","[1.5860118152275559E7]","[48.231019085736264]","[-100009682]"
900,900,586.9523373547718,2.088839389074634,false,2418.360257724713,425884.32886006864,0.07841402606320487,1.2947727972981498E7,1,147,"[0.976986301369863]","[26.0]","[85.0]","[0.9931506849315068]","[1.2947727972981498E7]","[1.2735872410281412E7]","[0.07841402606320487]","[211855.5627000854]","[1.5761613513404508E-4]","[-1323599686]"
900,900,573.0400589610618,1.9960002939201082,true,2436.1050190390797,391673.70843072893,41884.486582688034,5.868236789097689E7,2,12,"[0.9747945205479452,0.9747945205479452]","[29.0,29.0]","[93.0,93.0]","[0.9923287671232877,0.9923287671232877]","[5.870466347011006E7,5.868236789097689E7]","[4.416334664941366E7,4.411793033191754E7]","[42414.03811594328,41884.486582688034]","[1.45413168206964E7,1.4564437559059352E7]","[52.14593173142684,49.629303224626554]","[-1109801794,1128805464]"
900,900,435.6275059141619,4.119013743188763,false,2627.7542647930295,418040.3642299142,95959.32802363238,2.2844624165394545E8,1,82,"[0.7156164383561644]","[21.0]","[129.0]","[0.9945205479452055]","[2.2844624165394545E8]","[1.5945720623231238E8]","[95959.32802363238]","[6.898903542163308E7]","[166.68436999337305]","[823786738]"
900,900,466.11634612733144,4.771316746161947,false,2971.850085122295,133414.0423753604,32003.74401713186,6.422110717386678E7,1,522,"[0.9958904109589041]","[105.0]","[16.0]","[0.9715068493150685]","[6.422110717386678E7]","[4.763336383202586E7]","[32003.74401713186]","[1.6587743341840912E7]","[61.447347701803935]","[995412837]"
900,900,220.98823472865226,4.977256866814292,false,1706.4417919022017,132783.67856204783,89447.44710364501,1.2705144203817677E8,1,371,"[0.7282191780821918]","[148.0]","[41.0]","[0.9597260273972603]","[1.2705144203817677E8]","[9.07035570724439E7]","[89447.44710364501]","[3.634788496573287E7]","[78.34126168658989]","[-522614487]"
900,900,124.29248916733641,4.254075378968052,false,2954.304690018778,100000.0,76663.28579044435,2.3016030522081932E8,1,134,"[1.0]","[74.0]","[1.0]","[0.98]","[2.3016030522081932E8]","[1.6119605933521888E8]","[76663.28579044435]","[6.896424588560045E7]","[45.02963698558099]","[37755566]"
900,900,117.20807968538313,1.52924908309981,true,2017.1658924223573,313564.2667421899,240678.36468584402,7.087469910834613E8,1,104,"[0.0]","[39.0]","[0.0]","[0.9895890410958904]","[7.087469910834613E8]","[4.8809331262719136E8]","[240678.36468584402]","[2.2065367845626995E8]","[103.53213009838167]","[223263970]"
900,900,54.89721771595317,5.06586090290499,true,1466.9209329629414,333757.9414053011,295761.5274598783,4.268660799514897E8,1,321,"[0.0]","[34.0]","[0.0]","[0.9909589041095891]","[4.268660799514897E8]","[2.957226633974088E8]","[295761.5274598783]","[1.3114341655408093E8]","[86.36908377836879]","[2101507934]"
900,900,50.0,3.8985049546154302,true,1169.9571580011072,220262.74993281753,206696.25736639867,2.7582783658785915E8,2,184,"[0.0,0.0]","[124.0,124.0]","[0.0,0.0]","[0.9663013698630137,0.9663013698630137]","[2.7582783658785915E8,2.758428608393527E8]","[1.925723916002045E8,1.9257479590225402E8]","[206696.25736639867,206707.41382195833]","[8.325544498765463E7,8.326806493709868E7]","[30.49129165851993,30.727006034430303]","[650382172,391562748]"
900,900,109.48800246830251,1.3866116185679447,false,1863.1486677385415,276080.1225151696,209974.28895007115,5.937602066464921E8,1,175,"[0.0]","[45.0]","[0.0]","[0.9879452054794521]","[5.937602066464921E8]","[4.096517061760048E8]","[209974.28895007115]","[1.8410850047048733E8]","[91.95079916750612]","[612795675]"
900,900,160.75393644116258,1.748858776320498,false,2219.341127881946,334069.5610859296,206684.02152466043,6.450554436658018E8,2,13,"[0.0,0.0]","[27.0,27.0]","[0.0,0.0]","[0.9928767123287672,0.9928767123287672]","[6.450554436658018E8,6.452393654542E8]","[4.442842111170229E8,4.444448754440984E8]","[206807.47515554086,206684.02152466043]","[2.0077123254877895E8,2.0079449001010162E8]","[148.71446301673046,149.96116638043725]","[-1444781001,1187667194]"
900,900,451.0965857856318,3.8486327118773707,false,2287.0770525467706,302219.764865536,60292.14796008071,1.2347350600190635E8,1,882,"[0.9616438356164384]","[41.0]","[88.0]","[0.989041095890411]","[1.2347350600190635E8]","[8.796187210699612E7]","[60292.14796008071]","[3.551163389491023E7]","[105.50386076323113]","[-779764561]"
900,900,433.4168643303736,1.5558773345366927,false,2529.081716437271,337225.7963460246,1546.0393968251087,4.017890309003172E7,1,116,"[0.9726027397260274]","[29.0]","[101.0]","[0.9923287671232877]","[4.017890309003172E7]","[3.126338912501404E7]","[1546.0393968251087]","[8915513.965017678]","[2.664935781059393]","[-871435524]"
900,900,517.8928179085685,4.911761394253442,true,2591.793762004296,316416.24860810506,81911.25437462633,1.2928007432161218E8,1,203,"[0.7602739726027398]","[35.0]","[86.0]","[0.9906849315068493]","[1.2928007432161218E8]","[9.200249787261327E7]","[81911.25437462633]","[3.727757644899892E7]","[118.64511843914602]","[1840352282]"
900,900,50.0,5.446750564052602,true,1476.436909047236,337523.77017656015,318222.5450096855,4.491818193363106E8,1,690,"[0.0]","[61.0]","[0.0]","[0.9835616438356164]","[4.491818193363106E8]","[3.1108733629264677E8]","[318222.5450096855]","[1.3809448304366386E8]","[47.202724081171574]","[1184438464]"
900,900,50.0,4.018104824220887,true,2968.386740749256,159015.03093924315,149314.32621805414,5.14975706905147E8,1,871,"[0.0]","[64.0]","[0.0]","[0.9827397260273972]","[5.14975706905147E8]","[3.5609000361085296E8]","[149314.32621805414]","[1.5888570329429406E8]","[22.47248201860161]","[1758721622]"
900,900,133.89669030060855,4.309786468781955,false,2652.5285099670455,188002.9437771918,144355.27423520587,4.005501999445321E8,2,126,"[0.0,0.0]","[43.0,43.0]","[0.0,0.0]","[0.9884931506849315,0.9884931506849315]","[4.0056537959365654E8,4.005501999445321E8]","[2.775743594691425E8,2.7758126114301217E8]","[144355.27423520587,144368.02751556583]","[1.2299102012451403E8,1.2296893880151993E8]","[84.05411067693403,84.52389373308085]","[-860568975,784998803]"
900,900,255.06985449112327,0.05303171797266283,false,2103.375808607213,100000.0,22020.490279788613,7.104911339809035E7,1,434,"[1.0]","[168.0]","[1.0]","[0.9542465753424657]","[7.104911339809035E7]","[5.232091522025119E7]","[22020.490279788613]","[1.872819817783916E7]","[24.37563566828728]","[-1451170208]"
900,900,121.28260564955573,4.263796374836156,false,1061.188596676428,400666.186743602,307207.58762432623,3.407261607820427E8,1,504,"[0.0]","[47.0]","[0.0]","[0.9873972602739726]","[3.407261607820427E8]","[2.3670641418525308E8]","[307207.58762432623]","[1.0401974659678961E8]","[180.81948071901095]","[943392491]"
900,900,449.805055634978,1.6580519272416856,true,2324.550316328904,320543.02426553925,46175.337251332196,8.595377147784391E7,1,577,"[0.9701369863013699]","[38.0]","[110.0]","[0.9898630136986302]","[8.595377147784391E7]","[6.271615518973647E7]","[46175.337251332196]","[2.3237616288107436E7]","[52.33385230059335]","[390639433]"
900,900,257.61960774069917,0.4346752887426785,true,1788.4920809028972,302107.17004869506,88987.53490449065,2.156259442930062E8,1,602,"[0.893972602739726]","[44.0]","[312.0]","[0.9882191780821917]","[2.156259442930062E8]","[1.5086444510305285E8]","[88987.53490449065]","[6.476149918995336E7]","[77.27469317161794]","[-197411558]"
