"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"modelv0.nlogo"
"mathias_et_al"
"08/27/2024 11:24:46:174 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-70","70","-70","70"
"[run number]","LongueurFilet","PropBiomassPecheSenegalais","QtéMaxPoissonPirogueEtrangers","PrixPoisson","BiomassInit","nbBoats","LongueurFiletEtrangers","ReserveIntegrale","satifsactionCapitalG","SatisfactionCapital","satisfactionBiomassG","ZonesExclusionPeche","SortieSemaine","capital_totalI","PropBiomassPecheEtrangers","QtéMaxPoissonPirogue","CoutMaintenance","ProportionSenegalais","[step]","sumBiomass","biomassfished","capital_moyen_1","capital_moyen_2","meanMST","medianMFET","MFETb","MFETc","MSTb","MSTc"
"144","2000","1","31","1900","40000","350","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","6.188521041226545E-15","8.624225747849627E-18","-1.0330033223956874E7","-7548873.76956612","0","0","1","0","1","0"
"145","2000","1","31","1900","40000","350","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.4687111601737464E-15","1.9516055264604664E-18","-1.033263896475441E7","-7544786.715724118","0","0","1","0","1","0"
"146","2000","1","31","1900","40000","350","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","4.7681470804424284E-15","9.078690821832764E-18","-1.0329895521365503E7","-7543907.721770588","0","0","1","0","1","0"
"148","2000","1","31","1900","40000","350","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","5.303774218316346E-15","1.1808121842700645E-17","-1.0330872188583622E7","-7544266.987852557","0","0","1","0","1","0"
"147","2000","1","31","1900","40000","350","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","2.5032185840200607E-15","5.8195421411053205E-18","-1.0331937230113903E7","-7547791.048313426","0","0","1","0","1","0"
"149","2000","1","31","1900","40000","350","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","3.433769640798306E-15","1.2668562588909728E-17","-1.0330080148143196E7","-7539825.988915455","0","0","1","0","1","0"
"150","2000","1","31","1900","40000","350","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","2.6260537258287184E-15","3.180074725024922E-18","-1.0330348944150649E7","-7546242.198437051","0","0","1","0","1","0"
"151","2000","1","31","1900","40000","400","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","2.3158750077812843E-21","6.5216458221014515E-24","-1.0444432262101877E7","-8264311.189670138","0","0","1","0","1","0"
"152","2000","1","31","1900","40000","400","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","4.960909180917194E-21","9.720464025090033E-24","-1.0442419557564693E7","-8264025.502615854","0","0","1","0","1","0"
"153","2000","1","31","1900","40000","400","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.635211252815791E-21","3.466607595416896E-24","-1.044301012024571E7","-8263899.529437234","0","0","1","0","1","0"
"155","2000","1","31","1900","40000","400","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","2.607726367440378E-21","7.175778158036236E-24","-1.044563551900494E7","-8269094.870320998","0","0","1","0","1","0"
"154","2000","1","31","1900","40000","400","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.0143199850291753E-21","1.2295350086945406E-24","-1.044423137397668E7","-8261836.470321356","0","0","1","0","1","0"
"156","2000","1","31","1900","40000","400","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.8888438068790396E-21","4.5562698198133315E-24","-1.0446393506377626E7","-8271134.213474075","0","0","1","0","1","0"
"161","2000","1","31","1900","80000","50","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","62282.68353470187","18.73745589577929","5.851489201883058E7","4.364743589648655E8","0.9569825737913691","157.5","1","91","1","0.9753357084132639"
"162","2000","1","31","1900","80000","50","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","62286.55260969332","18.63969042933239","5.851462763170833E7","4.3646843984143543E8","0.9569745135653603","157","1","92","1","0.9750616607289668"
"157","2000","1","31","1900","40000","400","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","4.8069231139799886E-21","4.063485757548384E-24","-1.0443822791726492E7","-8263412.138853385","0","0","1","0","1","0"
"164","2000","1","31","1900","80000","50","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","62301.20863304023","17.909450206822775","5.850615685366011E7","4.3633775142346096E8","0.9569422726613255","157.5","1","92","1","0.9750616607289668"
"163","2000","1","31","1900","80000","50","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","62289.05535961077","18.466164573845436","5.8499699487455055E7","4.3642428718298095E8","0.956958393113343","157","1","92","1","0.9750616607289668"
"158","2000","1","31","1900","40000","400","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.5818216418117942E-21","1.7296755349476764E-24","-1.0443356301208593E7","-8261498.206077984","0","0","1","0","1","0"
"165","2000","1","31","1900","80000","50","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","62304.488569592904","18.05813328473789","5.851029537620835E7","4.364890303123098E8","0.9569503328873342","158","1","92","1","0.9750616607289668"
"159","2000","1","31","1900","40000","400","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.758450974773982E-21","3.794858154195395E-24","-1.044418129462231E7","-8270551.773700881","0","0","1","0","1","0"
"160","2000","1","31","1900","40000","400","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.2029690219454256E-21","2.2599319135640892E-24","-1.0443273868386671E7","-8265848.82450783","0","0","1","0","1","0"
"166","2000","1","31","1900","80000","50","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","62307.71783144639","18.371122491679497","5.851207063292483E7","4.365422644581822E8","0.9569180919832992","157","1","92","1","0.9750616607289668"
"167","2000","1","31","1900","80000","50","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","62326.97539289391","18.072060789510743","5.851083693518859E7","4.36531093125128E8","0.9569825737913691","157.5","1","92","1","0.9750616607289668"
"168","2000","1","31","1900","80000","50","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","62284.58067375741","18.486502878589274","5.8542346538067296E7","4.3640157020614463E8","0.9569503328873342","157.5","1","92","1","0.9750616607289668"
"169","2000","1","31","1900","80000","50","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","62323.434983325125","18.29267886278883","5.852448218373059E7","4.364911089777839E8","0.9569422726613255","157.5","1","92","1","0.9750616607289668"
"170","2000","1","31","1900","80000","50","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","62322.874598402464","18.166527013964085","5.850337853528335E7","4.364729951192273E8","0.9569745135653603","157.5","1","92","1","0.9750616607289668"
"171","2000","1","31","1900","80000","100","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","28096.44157908658","22.8623208977404","2.150876347078963E7","1.9615847549689645E8","0.9123584758649965","314","1","72","1","0.9805426144149082"
"172","2000","1","31","1900","80000","100","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","28035.912167107854","23.61381987148333","2.1493426895279776E7","1.9616871067570597E8","0.9122913073149238","315.5","1","72","1","0.9805426144149082"
"174","2000","1","31","1900","80000","100","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","28112.59605453424","24.077188653606527","2.1491799157832548E7","1.9626004319439232E8","0.9124659455451131","312","1","72","1","0.9805426144149082"
"173","2000","1","31","1900","80000","100","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","28044.185012029797","23.38625577165537","2.1483410082137518E7","1.962888193716792E8","0.9121032353747199","316","1","72","1","0.9805426144149082"
"175","2000","1","31","1900","80000","100","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","28056.755533767773","23.953936396764426","2.151005599644722E7","1.962956401591311E8","0.9122617531528918","315.5","1","72","1","0.9805426144149082"
"176","2000","1","31","1900","80000","100","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","28141.937041254692","23.10809968295509","2.144071036766395E7","1.9613263230188105E8","0.9120441270506559","314.5","1","72","1","0.9805426144149082"
"177","2000","1","31","1900","80000","100","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","28046.681792231026","23.77870857542536","2.1509149139486145E7","1.9626258009848884E8","0.9123907167690316","316","1","72","1","0.9805426144149082"
"178","2000","1","31","1900","80000","100","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","28194.76654466374","23.578348231696616","2.149021800517909E7","1.961352048125693E8","0.9122698133789006","313.5","1","72","1","0.9805426144149082"
"179","2000","1","31","1900","80000","100","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","28021.071619776503","22.703716326791316","2.148617826135934E7","1.9613449598435897E8","0.9120333800826442","314","1","72","1","0.9805426144149082"
"180","2000","1","31","1900","80000","100","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","28077.077835067645","22.507322470664665","2.1498909649852876E7","1.9620847574828914E8","0.9120333800826442","318","1","72","1","0.9805426144149082"
"181","2000","1","31","1900","80000","150","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","12490.930059405287","13.245211855916336","5380680.7410558965","9.270026516781761E7","0.5701159060500057","1461","1","97","1","0.9736914223074815"
"182","2000","1","31","1900","80000","150","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","12316.479685316772","13.100501916115672","5400702.274570981","9.279889530053113E7","0.5769993390614673","1458.5","1","97","1","0.9736914223074815"
"183","2000","1","31","1900","80000","150","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","12445.364974105429","13.417375146966792","5343778.756096421","9.253206885998584E7","0.564818322505763","1477","1","97","1","0.9736914223074815"
"184","2000","1","31","1900","80000","150","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","12446.622956255249","12.87273849152772","5384866.793845754","9.26656389569597E7","0.5726065158867055","1439","1","97","1","0.9736914223074815"
"185","2000","1","31","1900","80000","150","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","12501.699101779233","12.900418438718466","5377107.533740947","9.265950671036799E7","0.5689350829397257","1474.5","1","97","1","0.9736914223074815"
"186","2000","1","31","1900","80000","150","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","12589.11708318294","12.673445347391803","5417916.475280439","9.271822599640036E7","0.5765056502184321","1416","1","97","1","0.9736914223074815"
"188","2000","1","31","1900","80000","150","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","12376.142515546095","12.940744548872853","5294744.015152553","9.222447030076852E7","0.554245321038802","1528.5","1","97","1","0.9736914223074815"
"187","2000","1","31","1900","80000","150","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","12510.462337109071","13.543374757248765","5418934.087887629","9.283638616966313E7","0.5776421420856641","1441.5","1","97","1","0.9736914223074815"
"189","2000","1","31","1900","80000","150","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","12416.41213176621","13.082995052847226","5340985.770811666","9.227811599425963E7","0.5624949623587446","1501","1","97","1","0.9736914223074815"
"190","2000","1","31","1900","80000","150","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","12342.087345045935","12.788032786457306","5393240.27532792","9.257330311484472E7","0.5749762223332742","1472","1","97","1","0.9736914223074815"
"191","2000","1","31","1900","80000","200","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","0.9680169843069484","0.0015690731719862718","-8270632.826216963","5603344.216216146","0.49376810192424464","22","1","119","1","0.9239200515796261"
"192","2000","1","31","1900","80000","200","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","0.845275782627287","0.0011449770073074196","-8273596.49776903","5542215.834979412","0.4937909392312694","22","1","119","1","0.9234263465282284"
"193","2000","1","31","1900","80000","200","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","0.857293099347842","9.963349861669578E-4","-8269221.051341324","5608364.381581705","0.493786909118265","22","1","119","1","0.9239690721649485"
"194","2000","1","31","1900","80000","200","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.123568629863707","0.0016143287324509848","-8277968.837852768","5564514.857570472","0.4938406439583233","22","1","118","1","0.9240752757949383"
"195","2000","1","31","1900","80000","200","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","0.9742660186590374","0.001285182941228572","-8264845.160424773","5619372.550908396","0.4937707886662475","22","1","119","1","0.9240180296200902"
"196","2000","1","31","1900","80000","200","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","0.8802871199797282","0.0011068195076831579","-8262063.333005061","5624914.304079004","0.4937963127152752","22","1","119","1","0.9241645244215938"
"197","2000","1","31","1900","80000","200","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","0.7472981803362063","0.001210368154748279","-8270403.243443069","5594745.893828724","0.4938057163122854","22","1","119","1","0.9238218205293738"
"198","2000","1","31","1900","80000","200","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","0.7791793276297783","0.0010500160262639578","-8279279.784657464","5557632.320582938","0.4937949693442737","22","1","119","1","0.9235255994815295"
"199","2000","1","31","1900","80000","200","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","0.6370322541962092","0.0010023317687547742","-8255699.203099057","5672278.986286715","0.4937748187792519","22","1","119","1","0.9246487867177522"
"200","2000","1","31","1900","80000","200","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.1369957270002202","0.001718856080164795","-8265122.370593514","5651496.268845659","0.4938204933933014","22","1","119","1","0.9242132305716121"
"201","2000","1","31","1900","80000","250","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","2.2025247087650916E-4","3.2282976295951656E-7","-9007491.841356454","863435.7376286132","0.30409735831849866","24","1","253","1","0.4424778761061947"
"202","2000","1","31","1900","80000","250","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.8850801485891831E-4","2.7268424643633333E-7","-9015466.06198767","839907.6431460466","0.3030863756848313","24","1","253","1","0.44124168514412415"
"203","2000","1","31","1900","80000","250","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","2.3654612921132715E-4","4.6919743178788495E-7","-9017691.224847747","865247.8124916254","0.30422862485635527","24","1","252","1","0.445916114790287"
"205","2000","1","31","1900","80000","250","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.659559468628255E-4","2.3918813192036325E-7","-9008919.88530938","865282.6220833843","0.3042090500217626","24","1","253","1","0.4461538461538462"
"204","2000","1","31","1900","80000","250","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.8853486939015836E-4","2.655483300808007E-7","-9012330.112579973","859112.4827794253","0.3039672432415005","24","1","255","1","0.4317673378076063"
"206","2000","1","31","1900","80000","250","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.9104016295881939E-4","2.705173215216851E-7","-9006644.440549444","897749.5710527108","0.3057163122853965","24","1","251","1","0.45770065075921906"
"207","2000","1","31","1900","80000","250","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.4300975321947088E-4","2.276994148870944E-7","-9012366.083965022","861175.9732532229","0.3040133016758362","24","1","252","1","0.44713656387665196"
"208","2000","1","31","1900","80000","250","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","2.249332724316985E-4","3.722868729755166E-7","-9013946.137847304","854745.5102024471","0.30375192006098134","24.5","1","252","1","0.44222222222222224"
"209","2000","1","31","1900","80000","250","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","4.198222685772349E-4","6.541193204452675E-7","-9011287.566236526","862850.9061439962","0.30410887292708255","24","1","253","1","0.44124168514412415"
"210","2000","1","31","1900","80000","250","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.7729893528346295E-4","2.38408969994607E-7","-9005398.685912859","880782.4479132224","0.3049045323802308","24","1","250","1","0.461038961038961"
"212","2000","1","31","1900","80000","300","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","2.4909657667333724E-11","4.771003349851406E-14","-9643446.244926782","-3141055.4477738123","0.11919372663653932","30","1","0","1","0"
"211","2000","1","31","1900","80000","300","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","2.1719263421972937E-11","3.2205595625407254E-14","-9638688.285248071","-3143109.942722727","0.11905401605238788","29.5","1","0","1","0"
"213","2000","1","31","1900","80000","300","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.1754948277994786E-11","2.0521191679618905E-14","-9641735.336625643","-3139934.631539542","0.11920178686254808","29.5","1","0","1","0"
"214","2000","1","31","1900","80000","300","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.576503653571202E-11","2.296805628062441E-14","-9640125.901769394","-3138659.7315806826","0.11928059796130017","30","1","0","1","0"
"215","2000","1","31","1900","80000","300","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","2.5203787899761013E-11","4.6271592780684253E-14","-9637234.07989722","-3139620.326093304","0.11920626476588625","29.5","1","0","1","0"
"216","2000","1","31","1900","80000","300","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.5381186477361976E-11","4.565343605001314E-14","-9641509.264758248","-3154226.518357238","0.1185739848145342","30","1","0","1","0"
"217","2000","1","31","1900","80000","300","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.4839325923652007E-11","3.1624461619036955E-14","-9635877.530583743","-3121611.7482653055","0.1200436326901273","29.5","1","0","1","0"
"218","2000","1","31","1900","80000","300","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.0239461016801577E-11","2.1752267143111723E-14","-9645638.915435718","-3151587.0890178424","0.11870205285000636","30","1","0","1","0"
"219","2000","1","31","1900","80000","300","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.8410432833170584E-11","2.671496736794277E-14","-9642654.005525567","-3143493.7384196157","0.11908357021441993","30","1","0","1","0"
"220","2000","1","31","1900","80000","300","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","2.0383838425050112E-11","2.7812873054140837E-14","-9636156.386904722","-3134144.935888831","0.11949553732153317","29.5","1","0","1","0"
"221","2000","1","31","1900","80000","350","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","8.0040461371721E-15","1.874396808735497E-17","-9811353.882134086","-4238179.705254357","0.0669506552963745","35","1","0","1","0"
"222","2000","1","31","1900","80000","350","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","8.473654209555104E-15","1.7157971486003603E-17","-9807942.955671063","-4229610.6571691735","0.06735527864201313","34","1","0","1","0"
"223","2000","1","31","1900","80000","350","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","2.150133225823287E-14","3.5490187626502975E-17","-9813464.020070693","-4242470.548844256","0.06674431351055084","35","1","0","1","0"
"225","2000","1","31","1900","80000","350","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.8461619076038012E-14","3.400230314891784E-17","-9811139.28884906","-4240606.703411314","0.06681846758983122","34.5","1","0","1","0"
"224","2000","1","31","1900","80000","350","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","6.298300963473953E-15","1.203749625433665E-17","-9812275.23405602","-4239265.824659528","0.0669079360985282","35.5","1","0","1","0"
"226","2000","1","31","1900","80000","350","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","5.568513877008938E-15","1.257874842807692E-17","-9812161.102945723","-4236343.213001392","0.06703931778247062","36","1","0","1","0"
"227","2000","1","31","1900","80000","350","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","5.020260835173271E-15","6.6477608303997325E-18","-9810778.281434035","-4231524.150902181","0.06730288717295634","35","1","0","1","0"
"228","2000","1","31","1900","80000","350","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.0494929662785617E-14","1.7208773395743286E-17","-9810990.73646546","-4233648.637583472","0.06716425128560605","35.5","1","0","1","0"
"229","2000","1","31","1900","80000","350","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.0388747459894818E-14","2.565161361278562E-17","-9814521.879573965","-4256302.781526124","0.06615994712491738","36","1","0","1","0"
"230","2000","1","31","1900","80000","350","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","8.727171174274683E-15","1.6642541562675244E-17","-9811873.800887967","-4244226.133066867","0.06668869795109054","35.5","1","0","1","0"
"231","2000","1","31","1900","80000","400","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","2.595469692956373E-21","9.684659932350015E-24","-1.0037104959489023E7","-5680029.111431167","0","0","1","0","1","0"
"232","2000","1","31","1900","80000","400","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","2.3797385095836798E-21","4.0578190640846574E-24","-1.004022465401323E7","-5687178.956547854","0","0","1","0","1","0"
"233","2000","1","31","1900","80000","400","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","1.6684026534434304E-21","4.249887421068703E-24","-1.003877721750434E7","-5684189.832028372","0","0","1","0","1","0"
"234","2000","1","31","1900","80000","400","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","2.993289840669463E-21","4.6593652254675205E-24","-1.004391291399377E7","-5692633.878763209","0","0","1","0","1","0"
"235","2000","1","31","1900","80000","400","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","2.0157213463666324E-21","3.786887717204185E-24","-1.003793550237947E7","-5674908.8927208595","0","0","1","0","1","0"
"236","2000","1","31","1900","80000","400","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","3.289419003568811E-21","6.622929331019426E-24","-1.0038633650797654E7","-5679248.596147541","0","0","1","0","1","0"
"238","2000","1","31","1900","80000","400","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","2.1376293157098793E-21","4.1129686485013015E-24","-1.0037288980592763E7","-5686202.306915989","0","0","1","0","1","0"
"237","2000","1","31","1900","80000","400","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","7.949096898798653E-21","2.1849811463138902E-23","-1.0039401332649918E7","-5689530.227940052","0","0","1","0","1","0"
"241","2000","1","31","1900","120000","50","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","93475.51505502766","26.907015283989814","9.320820326476657E7","6.595193437625678E8","0.9738445666016475","96.5","104","58","0.9717730885174021","0.9843792819950672"
"242","2000","1","31","1900","120000","50","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","93483.93008089387","27.604495018823123","9.317859403291118E7","6.599057683992397E8","0.9738768075056824","96","105","59","0.971499040833105","0.9841052343107701"
"239","2000","1","31","1900","80000","400","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","5.714108896959807E-21","9.502148375052547E-24","-1.0039815040851548E7","-5690654.028353839","0","0","1","0","1","0"
"243","2000","1","31","1900","120000","50","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","93471.43186987373","27.74825719317007","9.319783885150744E7","6.600462772867E8","0.9738848677316911","96","104","58","0.9717730885174021","0.9843792819950672"
"244","2000","1","31","1900","120000","50","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","93463.7503728193","27.893643729338464","9.318664357286622E7","6.602002326613382E8","0.9738606870536649","96","104","58","0.9717730885174021","0.9843792819950672"
"245","2000","1","31","1900","120000","50","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","93483.3385530067","27.66120550025645","9.321168331467138E7","6.602037802840986E8","0.9738929279576999","96","104","58","0.9717730885174021","0.9843792819950672"
"246","2000","1","31","1900","120000","50","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","93460.12224311747","27.536956461566","9.320142963930812E7","6.598342590632979E8","0.9738768075056824","96","104","58","0.9717730885174021","0.9843792819950672"
"240","2000","1","31","1900","80000","400","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","3.345221741513921E-21","8.055987649963691E-24","-1.0039243641784377E7","-5681743.810000616","0","0","1","0","1","0"
"247","2000","1","31","1900","120000","50","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","93457.05596470785","27.39889426776321","9.315608713010687E7","6.600025247777447E8","0.9738203859236213","96.5","104","59","0.9717730885174021","0.9841052343107701"
"248","2000","1","31","1900","120000","50","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","93513.37266287679","27.335079601563493","9.319548214051837E7","6.601230180351957E8","0.9738123256976126","96.5","105","58","0.971499040833105","0.9843792819950672"
"249","2000","1","31","1900","120000","50","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","93493.29356994932","27.626644596070566","9.32251583436634E7","6.602620847495481E8","0.9738848677316911","95.5","104","58","0.9717730885174021","0.9843792819950672"
"250","2000","1","31","1900","120000","50","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","93470.66986144504","27.103954845645852","9.316783655739278E7","6.597265310764672E8","0.9738203859236213","96.5","104","58","0.9717730885174021","0.9843792819950672"
"251","2000","1","31","1900","120000","100","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","42206.0232033524","35.355194687151844","3.761927507583944E7","2.997239606088095E8","0.957845017974304","150.5","22","43","0.9942449986297616","0.9884899972595231"
"252","2000","1","31","1900","120000","100","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","42077.052219755635","33.73991858394264","3.767733548458957E7","2.9987383712312806E8","0.9577402350361904","151","22","43","0.9942449986297616","0.9884899972595231"
"253","2000","1","31","1900","120000","100","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","42134.67538107284","35.34340200752748","3.7692826913526356E7","2.9980754065252066E8","0.9578047168442603","152.5","22","43","0.9942449986297616","0.9884899972595231"
"254","2000","1","31","1900","120000","100","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","42199.301840169865","35.16109128772092","3.765737884966981E7","2.998716482745148E8","0.9577617289722138","152.5","22","43","0.9942449986297616","0.9884899972595231"
"255","2000","1","31","1900","120000","100","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","42166.96018703855","36.30143422484241","3.758858967894063E7","2.997703623581549E8","0.9577133676161612","152.5","22","43","0.9942449986297616","0.9884899972595231"
"256","2000","1","31","1900","120000","100","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","42139.64419127494","35.08519014127835","3.762310242507794E7","2.997078419522768E8","0.9577859096502399","152.5","22","43","0.9942449986297616","0.9884899972595231"
"257","2000","1","31","1900","120000","100","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","42208.98654152247","35.26077664796934","3.7630075740580164E7","2.9964220555328333E8","0.957842331232301","152","22","43","0.9942449986297616","0.9884899972595231"
"258","2000","1","31","1900","120000","100","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","42057.049009686125","34.521055269431486","3.768135658765084E7","2.9975397605223155E8","0.9577993433602545","152","22","43","0.9942449986297616","0.9884899972595231"
"259","2000","1","31","1900","120000","100","3000","0","1085000000","5000000","100000","false","7","100000","3","34","3000","50","3650","42063.15535732341","34.432021213711835","3.7629180826193094E7","2.9969327204809254E8","0.9578154638122719","151.5","22","43","0.9942449986297616","0.9884899972595231"
