"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"modelv0.nlogo"
"mathias_et_al"
"08/23/2024 17:02:40:934 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-70","70","-70","70"
"[run number]","LongueurFilet","PropBiomassPecheSenegalais","QtéMaxPoissonPirogueEtrangers","PrixPoisson","BiomassInit","nbBoats","LongueurFiletEtrangers","ReserveIntegrale","satifsactionCapitalG","SatisfactionCapital","satisfactionBiomassG","ZonesExclusionPeche","SortieSemaine","capital_totalI","PropBiomassPecheEtrangers","QtéMaxPoissonPirogue","CoutMaintenance","ProportionSenegalais","[step]","sumBiomass","biomassfished","capital_moyen_1","capital_moyen_2","meanMST","medianMFET","MFETb","MFETc","MSTb","MSTc"
"9575","2000","1","31","1900","140000","150","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","81798.7468648489","83.45191911357733","2.6815583037253056E7","2.3022953249141502E8","0.9346255218996341","234.5","33","46","0.7297889832830913","0.987667854206632"
"9574","2000","1","31","1900","140000","150","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","81638.51551861016","83.65087165802736","2.6791743565624036E7","2.300705896954893E8","0.9345691003175729","236","33","46","0.7295149355987942","0.987667854206632"
"9576","2000","1","31","1900","140000","150","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","81671.37323966052","82.3789601804327","2.6798238624329973E7","2.3018418086868495E8","0.9345026034530008","236","33","46","0.7303370786516854","0.987667854206632"
"9577","2000","1","31","1900","140000","150","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","81828.53405977695","84.45325951109054","2.6789688272097774E7","2.3018766129263407E8","0.9345348443570357","235.5","33","46","0.7295149355987942","0.987667854206632"
"9578","2000","1","31","1900","140000","150","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","81686.71819730176","87.29633524887558","2.684395082560707E7","2.302087035503738E8","0.9347061241597214","234.5","33","46","0.7297889832830913","0.987667854206632"
"9579","2000","1","31","1900","140000","150","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","81544.13733410984","84.59550805393393","2.678541472560362E7","2.3019202998405245E8","0.9346275369561362","235.5","33","46","0.7297889832830913","0.987667854206632"
"9580","2000","1","31","1900","140000","150","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","81551.12917885935","88.56099336982483","2.6791637384964366E7","2.30272153872815E8","0.9345731304305773","236","33","46","0.7297889832830913","0.987667854206632"
"9583","2000","1","31","1900","140000","160","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18512.10459679231","15.803515852503688","4531906.036327689","8.801906556516418E7","0.49956474779552823","21","25","40","0.9934228555768704","0.9893121403124143"
"9582","2000","1","31","1900","140000","160","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18548.90334603906","15.901557406675273","4405128.590658516","8.76316000052746E7","0.4971998774845647","10","25","40","0.9934228555768704","0.9893121403124143"
"9581","2000","1","31","1900","140000","160","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18400.161955749554","13.800436832822955","4401227.782278989","8.74609899776743E7","0.4972127738461786","10.5","25","40","0.9934228555768704","0.9893121403124143"
"9584","2000","1","31","1900","140000","160","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18430.14947788066","15.122159420266275","4465365.281370718","8.76571108002035E7","0.4972272822529944","20.5","25","40","0.9934228555768704","0.9893121403124143"
"9585","2000","1","31","1900","140000","160","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18394.75473194559","11.303663317085153","4494487.320536938","8.774425740594779E7","0.4975738719713701","21","25","40","0.9934228555768704","0.9893121403124143"
"9586","2000","1","31","1900","140000","160","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18489.759100323223","15.523081166045612","4500923.204285299","8.766467543221775E7","0.49844921251591895","21","25","40","0.9934228555768704","0.9893121403124143"
"9588","2000","1","31","1900","140000","160","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18528.217954982956","19.080014883320217","4570245.431106109","8.80375923555571E7","0.49723373043380137","10.5","25","40","0.9934228555768704","0.9893121403124143"
"9587","2000","1","31","1900","140000","160","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18597.066190085865","14.319983685850488","4557615.184227724","8.790835966972381E7","0.4984411522899102","21","25","40","0.9934228555768704","0.9893121403124143"
"9589","2000","1","31","1900","140000","160","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18567.27815642235","16.329286313233993","4516480.485194059","8.76096171314842E7","0.4983089645833669","21","25","40","0.9934228555768704","0.9893121403124143"
"9590","2000","1","31","1900","140000","160","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18888.070630399423","13.744803387871682","4520398.9435315775","8.747569953752324E7","0.4992052617155385","21","25","40","0.9934228555768704","0.9893121403124143"
"9591","2000","1","31","1900","140000","160","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69504.69476265252","86.83766688683825","1.961785657336146E7","1.8390118847587854E8","0.893654990085922","385.5","25","40","0.8539325842696629","0.9893121403124143"
"9592","2000","1","31","1900","140000","160","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69531.95545602012","87.20134738086412","1.95991674736759E7","1.8373061592467952E8","0.8936759466735448","385.5","25","40","0.85420663195396","0.9893121403124143"
"9594","2000","1","31","1900","140000","160","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69757.00875001971","83.99755999791688","1.9623055028885596E7","1.8387828460781506E8","0.8937775055212548","384.5","25","40","0.8525623458481776","0.9893121403124143"
"9593","2000","1","31","1900","140000","160","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69714.92568106814","84.63619135289015","1.9601510240602553E7","1.8406151359882036E8","0.8935937323682556","386","25","40","0.8536585365853658","0.9893121403124143"
"9596","2000","1","31","1900","140000","160","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69729.20893161179","88.2228610361249","1.9582684459073957E7","1.8387677224215895E8","0.8936630503119307","386","25","40","0.8536585365853658","0.9893121403124143"
"9595","2000","1","31","1900","140000","160","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69582.56120306389","86.80341253876811","1.9592904863344006E7","1.8377670462822366E8","0.8936114648654749","385","25","40","0.85420663195396","0.9893121403124143"
"9597","2000","1","31","1900","140000","160","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69548.83604535612","88.6059214906974","1.9601174071250774E7","1.8382114177124932E8","0.8936630503119307","386","25","40","0.8539325842696629","0.9893121403124143"
"9598","2000","1","31","1900","140000","160","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69602.90054253256","88.80815054291429","1.9639359716876023E7","1.8409821734666544E8","0.8937017393967727","385.5","25","40","0.8528363935324746","0.9893121403124143"
"9599","2000","1","31","1900","140000","160","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69898.4934262034","83.14427114401387","1.9655142552363653E7","1.840299819343487E8","0.8938661680073509","386","25","40","0.8525623458481776","0.9893121403124143"
"9600","2000","1","31","1900","140000","160","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69689.29336958851","86.0491272806267","1.9606815182264764E7","1.8394648793441924E8","0.8936791707639482","385.5","25","40","0.8536585365853658","0.9893121403124143"
"9601","2000","1","31","1900","140000","170","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18615.721702468374","11.822505183974506","4511829.617311106","8.777844505514525E7","0.4973643060951429","21","25","44","0.9934228555768704","0.9882159495752261"
"9602","2000","1","31","1900","140000","170","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18612.30406751601","14.428731407573007","4613428.517140608","8.783964315897511E7","0.5031434881434076","21","25","44","0.9934228555768704","0.9882159495752261"
"9603","2000","1","31","1900","140000","170","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18382.200640214116","13.061212977206075","4456723.479968192","8.78474393764915E7","0.4972047136201699","10.5","25","44","0.9934228555768704","0.9882159495752261"
"9604","2000","1","31","1900","140000","170","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18339.84550298641","14.353157332005978","4525815.919842398","8.7824918946402E7","0.49755291538374735","20","25","44","0.9934228555768704","0.9882159495752261"
"9605","2000","1","31","1900","140000","170","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18505.214806349737","18.599369084213553","4555981.871997312","8.793319600964181E7","0.4987393806522335","21","25","44","0.9934228555768704","0.9882159495752261"
"9606","2000","1","31","1900","140000","170","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18384.094684233278","12.755083691738303","4482859.566420572","8.765716476145333E7","0.49720793771057337","10.5","25","44","0.9934228555768704","0.9882159495752261"
"9607","2000","1","31","1900","140000","170","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18273.08068400713","14.367140533443935","4514376.803455048","8.78920485146969E7","0.49722083407218737","10.5","25","44","0.9934228555768704","0.9882159495752261"
"9608","2000","1","31","1900","140000","170","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18402.883492976314","12.717635959862848","4515166.635288983","8.759512583105694E7","0.49720793771057337","10.5","25","44","0.9934228555768704","0.9882159495752261"
"9609","2000","1","31","1900","140000","170","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18626.770621401174","16.075058338886734","4595022.536384617","8.791446927746914E7","0.4982364225492883","20.5","25","44","0.9934228555768704","0.9882159495752261"
"9610","2000","1","31","1900","140000","170","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18271.877664308937","15.201290849911553","4436777.664282806","8.776396269313413E7","0.4972176099817839","10.5","25","44","0.9934228555768704","0.9882159495752261"
"9611","2000","1","31","1900","140000","170","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69592.2118207014","86.30999470634309","1.963423809309804E7","1.838923486842673E8","0.8937742814308514","384.5","25","44","0.8533844889010688","0.9882159495752261"
"9612","2000","1","31","1900","140000","170","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69687.55938493351","84.97815247653949","1.961477900336994E7","1.8380462070351523E8","0.8938323150581142","382.5","25","44","0.8533844889010688","0.9882159495752261"
"9613","2000","1","31","1900","140000","170","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69719.29248390309","86.90073918305475","1.9582876436988637E7","1.8373292911596078E8","0.8935502071478084","385.5","25","44","0.8539325842696629","0.9882159495752261"
"9614","2000","1","31","1900","140000","170","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69451.82371608332","90.18306555021056","1.96018852617019E7","1.8420497403092045E8","0.8935776119162381","385","25","44","0.8528363935324746","0.9882159495752261"
"9615","2000","1","31","1900","140000","170","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69543.64223972835","89.73318421235552","1.9626590536150586E7","1.8387443376922783E8","0.893801686199281","383.5","25","44","0.8531104412167717","0.9882159495752261"
"9616","2000","1","31","1900","140000","170","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69532.3819701342","87.08031349429427","1.9618076600262888E7","1.8394047873336655E8","0.8936437057695098","385.5","25","44","0.8533844889010688","0.9882159495752261"
"9617","2000","1","31","1900","140000","170","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69602.02625746992","87.85836747676824","1.9605671057956506E7","1.8406760054371628E8","0.8936227491818871","386.5","25","44","0.8531104412167717","0.9882159495752261"
"9618","2000","1","31","1900","140000","170","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69469.98711993739","88.05756445700437","1.961468892076963E7","1.8399238165665412E8","0.8936759466735448","385","25","44","0.85420663195396","0.9882159495752261"
"9619","2000","1","31","1900","140000","170","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69356.55490993414","86.73292606996915","1.962640398187462E7","1.8387691563493335E8","0.8936340334982993","385.5","25","44","0.8536585365853658","0.9882159495752261"
"9620","2000","1","31","1900","140000","170","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69633.0836120775","85.3308172175588","1.960503495984654E7","1.8389666767807883E8","0.89368078280915","385","25","44","0.854480679638257","0.9882159495752261"
"9621","2000","1","31","1900","140000","180","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18747.446516811462","15.10507101028261","4522038.4275881555","8.769815279994181E7","0.49749488175648443","21","25","48","0.9934228555768704","0.9871197588380378"
"9622","2000","1","31","1900","140000","180","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18350.517655429863","15.32598158823438","4567850.577605438","8.763732890228774E7","0.5001047829381137","21","25","47","0.9934228555768704","0.9873938065223349"
"9623","2000","1","31","1900","140000","180","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18368.606509234225","15.461781035860778","4557878.357980038","8.78252592448238E7","0.4999016652426934","21","25","47","0.9934228555768704","0.9873938065223349"
"9624","2000","1","31","1900","140000","180","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18338.04322227141","15.648478189500542","4551491.777790127","8.772637466570789E7","0.4984669450131382","21","25","48","0.9934228555768704","0.9871197588380378"
"9625","2000","1","31","1900","140000","180","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18370.535436923317","15.379566943233737","4594805.919651017","8.820886090143187E7","0.4997485209485274","21","25","48","0.9934228555768704","0.9871197588380378"
"9626","2000","1","31","1900","140000","180","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18584.60421279731","15.246247736396734","4480368.168597408","8.769958527565853E7","0.4977931101188077","21","25","48","0.9934228555768704","0.9871197588380378"
"9627","2000","1","31","1900","140000","180","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18165.17530333144","15.177743670744002","4474896.837255045","8.777897238686058E7","0.49750455402769495","21","25","47","0.9934228555768704","0.9873938065223349"
"9628","2000","1","31","1900","140000","180","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18223.52436446617","15.870242673772","4528760.215180062","8.765238069441953E7","0.4975238985701159","21","25","47","0.9934228555768704","0.9873938065223349"
"9629","2000","1","31","1900","140000","180","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18467.30382643485","14.689473020720587","4480833.155840351","8.779525211319788E7","0.4971998774845647","10","25","48","0.9934228555768704","0.9871197588380378"
"9630","2000","1","31","1900","140000","180","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","18125.169626144354","14.436172091818445","4487212.669672339","8.774664553200047E7","0.498123579385166","20.5","25","48","0.9934228555768704","0.9871197588380378"
"9631","2000","1","31","1900","140000","180","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69663.18025792364","87.13276703465817","1.9573125878436215E7","1.8384231177789617E8","0.8934808892041334","386.5","25","47","0.85420663195396","0.9873938065223349"
"9632","2000","1","31","1900","140000","180","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69598.12844110496","87.8606578730089","1.961616844433772E7","1.8391028806100294E8","0.8936388696339046","386","25","47","0.8536585365853658","0.9873938065223349"
"9633","2000","1","31","1900","140000","180","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69463.47183882205","85.55339206625207","1.95880992747718E7","1.8395266404311427E8","0.8936856189447552","386.5","25","47","0.85420663195396","0.9873938065223349"
"9634","2000","1","31","1900","140000","180","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69527.3133641101","87.46605968191274","1.962050914589309E7","1.839753076944608E8","0.8936969032611675","385.5","25","48","0.8533844889010688","0.9871197588380378"
"9635","2000","1","31","1900","140000","180","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69475.70405762951","86.19759384401665","1.9615448287411287E7","1.8413824165264392E8","0.8936340334982993","385","25","47","0.8536585365853658","0.9873938065223349"
"9636","2000","1","31","1900","140000","180","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69602.18144418536","89.55970673115868","1.9639477315682232E7","1.8420228573071757E8","0.8937436525720182","386","25","48","0.8531104412167717","0.9871197588380378"
"9637","2000","1","31","1900","140000","180","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69534.43146729375","85.16645879556904","1.9649542341424204E7","1.838892545807293E8","0.8936823948543517","386","25","47","0.8536585365853658","0.9873938065223349"
"9638","2000","1","31","1900","140000","180","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69633.79676628315","84.68205808276699","1.9601041077660836E7","1.8398978232185024E8","0.8936340334982993","385.5","25","48","0.85420663195396","0.9871197588380378"
"9640","2000","1","31","1900","140000","180","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69772.37912473886","88.40513370460842","1.962466284167446E7","1.8401632976576212E8","0.8937936259732723","385.5","25","48","0.8528363935324746","0.9871197588380378"
"9639","2000","1","31","1900","140000","180","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","69522.13864960286","86.28945918864049","1.961062724897728E7","1.839115423265024E8","0.893795238018474","385.5","25","47","0.8536585365853658","0.9873938065223349"
"9642","2000","1","31","1900","140000","190","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","13873.509477471858","12.611283233210063","-758262.4086851215","5.422406882122491E7","0.49708354155583856","10.5","21","43","0.9945190463140586","0.9884899972595231"
"9641","2000","1","31","1900","140000","190","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","14242.058507482361","13.17908275815323","-692935.75299022","5.4462067183582716E7","0.497070107845824","10.5","21","43","0.9945190463140586","0.9884899972595231"
"9643","2000","1","31","1900","140000","190","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","14005.375388452665","11.364236619683428","-745038.0518282274","5.41797550899695E7","0.49706204761981526","10.5","21","43","0.9945190463140586","0.9884899972595231"
"9644","2000","1","31","1900","140000","190","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","14108.402266155103","11.595561846532917","-810737.7688460705","5.414441443320135E7","0.4970781680718327","10.5","21","43","0.9945190463140586","0.9884899972595231"
"9645","2000","1","31","1900","140000","190","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","14068.977723170932","13.07665329296","-792979.0886683603","5.425185893471022E7","0.4970754813298298","10.5","21","43","0.9945190463140586","0.9884899972595231"
"9646","2000","1","31","1900","140000","190","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","14027.042062120929","12.12213118942076","-737108.5300920146","5.433586480112435E7","0.49708219818483707","10.5","21","43","0.9945190463140586","0.9884899972595231"
"9648","2000","1","31","1900","140000","190","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","14339.257708613448","10.733456150049859","-762064.7094656045","5.421089821835904E7","0.4970580175068109","10.5","21","43","0.9945190463140586","0.9884899972595231"
"9647","2000","1","31","1900","140000","190","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","14339.802357994542","11.109305714176763","-744024.0792349586","5.428383789228301E7","0.49708354155583856","10.5","21","44","0.9945190463140586","0.9882159495752261"
"9649","2000","1","31","1900","140000","190","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","14460.785670701289","10.925906829666268","-706586.8091870439","5.4433174351275444E7","0.4970754813298298","10.5","21","43","0.9945190463140586","0.9884899972595231"
"9651","2000","1","31","1900","140000","190","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","58137.172186188975","78.84787995856897","1.333846194358163E7","1.4373097967968613E8","0.8437672959016437","565","21","43","0.9684845163058372","0.9884899972595231"
"9652","2000","1","31","1900","140000","190","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","58041.803639831654","83.2411919557202","1.336170561839319E7","1.4372800105636537E8","0.8437699826436467","566","21","43","0.9684845163058372","0.9884899972595231"
"9650","2000","1","31","1900","140000","190","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","13998.93772433918","11.107479698019059","-744079.9454842382","5.430269287129559E7","0.4970633909908167","10.5","21","44","0.9945190463140586","0.9882159495752261"
"9653","2000","1","31","1900","140000","190","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","58072.971346284285","84.1895022949823","1.3378311233914237E7","1.437339840937416E8","0.8439674581808607","565","21","43","0.9687585639901343","0.9884899972595231"
"9654","2000","1","31","1900","140000","190","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","58238.5001966726","84.2347711141776","1.3329996089840265E7","1.4345296890815532E8","0.8438264042257079","565.5","21","43","0.9701288024116196","0.9884899972595231"
"9655","2000","1","31","1900","140000","190","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","57948.920448771045","84.61868353979354","1.3296055258455852E7","1.4345840908398432E8","0.8437874464666656","567","21","43","0.9698547547273225","0.9884899972595231"
"9656","2000","1","31","1900","140000","190","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","58205.27295345565","79.61613636306555","1.3343849954315936E7","1.435451563166852E8","0.8440225363919204","564","21","43","0.9687585639901343","0.9884899972595231"
"9657","2000","1","31","1900","140000","190","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","57987.02644300965","79.12922899636018","1.3344712077025522E7","1.4361126121386248E8","0.8438398379357224","566","20","43","0.9687585639901343","0.9884899972595231"
"9658","2000","1","31","1900","140000","190","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","58039.87909322713","82.8844886128383","1.3309586282695403E7","1.4340331701921278E8","0.8437390851106132","565","21","43","0.9701288024116196","0.9884899972595231"
"9660","2000","1","31","1900","140000","190","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","58018.10735964399","81.219666943977","1.3343741617353996E7","1.4361594984704968E8","0.8438156572576962","457","21","43","0.9690326116744313","0.9884899972595231"
"9659","2000","1","31","1900","140000","190","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","58157.16828959355","83.27839548878606","1.3317606371181268E7","1.4348656730816895E8","0.8438075970316875","565.5","20","43","0.9693066593587284","0.9884899972595231"
"9661","2000","1","31","1900","140000","200","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","14247.08126562802","11.931489983658937","-681001.3922072782","5.452130398395536E7","0.49706204761981526","10.5","21","47","0.9945190463140586","0.9873938065223349"
"9662","2000","1","31","1900","140000","200","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","13987.853919802725","11.054585462534654","-778435.7185468149","5.4172240239143565E7","0.497070107845824","10.5","21","47","0.9945190463140586","0.9873938065223349"
"9663","2000","1","31","1900","140000","200","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","14099.10640408181","11.300744621804483","-733263.718074084","5.438291917752823E7","0.4970916017818473","10.5","20","47","0.9947930939983557","0.9873938065223349"
"9664","2000","1","31","1900","140000","200","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","14158.153410175817","11.17657607900708","-744189.436243056","5.4184864969049305E7","0.4970633909908167","10.5","21","47","0.9945190463140586","0.9873938065223349"
"9665","2000","1","31","1900","140000","200","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","14132.610035960299","10.949641517203688","-745357.9360634863","5.439044822134366E7","0.49708219818483707","10.5","21","47","0.9945190463140586","0.9873938065223349"
"9666","2000","1","31","1900","140000","200","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","14244.941646008505","13.708775910180695","-742563.5717938406","5.436857596623547E7","0.49705936087781233","10.5","21","47","0.9945190463140586","0.9873938065223349"
"9667","2000","1","31","1900","140000","200","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","14194.284670032284","13.050722967699317","-753141.800178228","5.434246699128837E7","0.49708354155583856","11","21","47","0.9945190463140586","0.9873938065223349"
"9668","2000","1","31","1900","140000","200","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","14244.54600818266","10.706387789803161","-749067.285529601","5.418177880335647E7","0.4970808548138356","10.5","21","47","0.9945190463140586","0.9873938065223349"
"9669","2000","1","31","1900","140000","200","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","14207.909275092536","11.250818119544919","-704574.3248576638","5.431604629954691E7","0.49706742110382107","10.5","21","47","0.9945190463140586","0.9873938065223349"
"9671","2000","1","31","1900","140000","200","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","58068.96265608413","86.33598208636356","1.334150768558817E7","1.435508863925954E8","0.8440091026819059","564.5","21","47","0.9690326116744313","0.9873938065223349"
"9672","2000","1","31","1900","140000","200","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","58134.7149670144","82.99678160201775","1.3359363350439336E7","1.436202188793396E8","0.8438438680487267","565.5","20","47","0.9684845163058372","0.9873938065223349"
"9670","2000","1","31","1900","140000","200","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","14002.573381171123","8.373025948406307","-787140.5463685638","5.422793423499367E7","0.4970687644748225","10.5","21","47","0.9945190463140586","0.9873938065223349"
"9673","2000","1","31","1900","140000","200","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","58264.100348402935","80.01309560728716","1.3325326787908675E7","1.4349150945615163E8","0.8438156572576962","566.5","21","47","0.9693066593587284","0.9873938065223349"
"9674","2000","1","31","1900","140000","200","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","58199.9096575159","82.55628331098643","1.3364481493197773E7","1.436056180615093E8","0.843786103095664","565","21","47","0.9690326116744313","0.9873938065223349"
"9675","2000","1","31","1900","140000","200","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","57855.68404398395","81.84379506966333","1.3323067708334098E7","1.4353438026115793E8","0.8438250608547063","566.5","21","47","0.9695807070430255","0.9873938065223349"
"9676","2000","1","31","1900","140000","200","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","58296.33164205439","82.54548106862204","1.3342776762370292E7","1.4363779903269383E8","0.843712217690584","564.5","21","47","0.9693066593587284","0.9873938065223349"
"9677","2000","1","31","1900","140000","200","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","58062.93310312357","88.7596179868811","1.336014892498685E7","1.4374192946914506E8","0.8438640186137486","565","21","47","0.9684845163058372","0.9873938065223349"
"9678","2000","1","31","1900","140000","200","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","58054.44821518267","84.39676850899262","1.3318273448792754E7","1.4350808867755732E8","0.8437793862406568","566.5","21","47","0.9698547547273225","0.9873938065223349"
"9679","2000","1","31","1900","140000","200","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","58196.32902663517","81.20986908913545","1.3331581227325171E7","1.4366564304762256E8","0.843944620873836","565.5","21","47","0.9687585639901343","0.9873938065223349"
"9680","2000","1","31","1900","140000","200","3000","6","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","57980.8995477046","77.85216647064891","1.332388051794696E7","1.437932146881493E8","0.8437135610615855","565","21","47","0.9695807070430255","0.9873938065223349"
"9681","2000","1","31","1900","140000","210","3000","0","1085000000","5000000","100000","true","6","100000","3","34","3000","50","3650","14144.753159009551","9.935907872734175","-754737.3114558746","5.423280042226715E7","0.49706742110382107","10.5","21","50","0.9945190463140586","0.9865716634694437"
