BiomassInit,mySeed,nbBoats,om_MFETb,om_MFETc,om_MSTb,om_MSTc,om_biomassfished,om_capitalTotal,om_capital_moyen_1,om_capital_moyen_2,om_sumBiomass,openmole$experiment
230000.0,-979461345,350.0,89.0,70.0,0.9758904109589042,0.9810958904109589,17.071680573246894,5.599934222388289E7,1.3968473211773694E7,4.20308690121092E7,12907.687830400506,14698
140000.0,-979461345,350.0,27.0,166.0,0.9928767123287672,0.9547945205479452,10.39145774023724,2.5592903962363474E7,4255722.82455791,2.1337181137805562E7,7856.853461982917,14689
120000.0,-979461345,350.0,14.0,234.0,0.9964383561643836,0.9361643835616439,8.906963777346201,1.883591768202583E7,2097333.8496210617,1.6738583832404768E7,6734.445824556791,14687
370000.0,-979461345,350.0,189.0,36.0,0.9484931506849315,0.9904109589041096,27.463138313484126,1.0329824618624629E8,2.9077196036331624E7,7.422105014991467E7,20764.541292383437,14712
160000.0,-979461345,350.0,41.0,128.0,0.989041095890411,0.9652054794520548,11.875951703128269,3.2349890242701124E7,6414111.799494752,2.5935778443206374E7,8979.261099409066,14691
180000.0,-979461345,350.0,54.0,104.0,0.9854794520547945,0.9717808219178082,13.360445666019311,3.910687652303877E7,8572500.774431597,3.053437574860717E7,10101.668736835178,14693
270000.0,-979461345,350.0,116.0,56.0,0.9684931506849315,0.9849315068493151,20.04066849902897,6.95133147845581E7,1.828525116164738E7,5.122806362291072E7,15152.503105252754,14702
280000.0,-979461345,350.0,124.0,53.0,0.9663013698630137,0.9857534246575342,20.78291548047448,7.289180792472696E7,1.9364445649115797E7,5.352736227561116E7,15713.706923965834,14703
200000.0,-979461345,350.0,68.0,87.0,0.9816438356164383,0.9764383561643836,14.844939628910351,4.5863862803376384E7,1.073088974936842E7,3.513297305400796E7,11224.076374261318,14695
330000.0,-979461345,350.0,159.0,42.0,0.9567123287671233,0.9887671232876712,24.494150387702042,8.97842736255711E7,2.4760418086457916E7,6.5023855539113194E7,18519.726017531168,14708
240000.0,-979461345,350.0,96.0,66.0,0.9739726027397261,0.9821917808219178,17.813927554692402,5.937783536405162E7,1.504766769924212E7,4.4330167664809495E7,13468.891649113582,14699
340000.0,-979461345,350.0,167.0,41.0,0.9545205479452055,0.989041095890411,25.236397369147607,9.316276676573986E7,2.5839612573926307E7,6.732315419181354E7,19080.929836244235,14709
250000.0,-979461345,350.0,102.0,62.0,0.9723287671232876,0.9832876712328767,18.55617453613794,6.275632850422044E7,1.6126862186710542E7,4.66294663175099E7,14030.095467826632,14700
380000.0,-979461345,350.0,196.0,35.0,0.9465753424657535,0.9906849315068493,28.205385294929624,1.0667673932641518E8,3.015639052380004E7,7.652034880261514E7,21325.745111096527,14713
260000.0,-979461345,350.0,109.0,59.0,0.9704109589041096,0.9841095890410959,19.298421517583428,6.613482164438936E7,1.720605667417897E7,4.892876497021039E7,14591.299286539706,14701
190000.0,-979461345,350.0,61.0,95.0,0.9835616438356164,0.9742465753424657,14.102692647464812,4.248536966320761E7,9651695.261900023,3.283367440130759E7,10662.872555548263,14694
160000.0,-979461345,400.0,32.0,150.0,0.9915068493150685,0.9169453734671126,0.0851850904104384,-853981.6247533062,-4202429.785481415,3348448.1607281086,59.95993388261141,14732
420000.0,-979461345,350.0,226.0,31.0,0.9383561643835616,0.9917808219178083,31.174373220711715,1.201907118870905E8,3.4473168473673716E7,8.571754341341679E7,23570.56038594875,14717
440000.0,-979461345,350.0,242.0,29.0,0.933972602739726,0.9923287671232877,32.658867183602766,1.2694769816742817E8,3.663155744861057E7,9.031614071881759E7,24692.96802337484,14719
430000.0,-979461345,350.0,234.0,30.0,0.9361643835616439,0.9920547945205479,31.91662020215723,1.2356920502725933E8,3.555236296114215E7,8.801684206611718E7,24131.764204661842,14718
290000.0,-979461345,350.0,131.0,50.0,0.9643835616438357,0.9865753424657534,21.52516246192001,7.627030106489582E7,2.0443640136584237E7,5.582666092831159E7,16274.910742678889,14704
310000.0,-979461345,350.0,145.0,46.0,0.9605479452054795,0.9876712328767123,23.009656424811038,8.302728734523344E7,2.2602029111521047E7,6.04252582337124E7,17397.31838010503,14706
320000.0,-979461345,350.0,152.0,44.0,0.9586301369863014,0.9882191780821917,23.751903406256538,8.640578048540227E7,2.3681223598989505E7,6.272455688641277E7,17958.522198818133,14707
90000.0,-979461345,400.0,1.0,0.0,1.0,0.0,0.04791661335587159,-9976739.663923733,-7112054.254333293,-2864685.40959044,33.72746280896889,14725
350000.0,-979461345,350.0,174.0,39.0,0.9526027397260274,0.9895890410958904,25.978644350593086,9.654125990590864E7,2.6918807061394736E7,6.962245284451391E7,19642.133654957244,14710
110000.0,-979461345,400.0,6.0,0.0,0.9986301369863013,0.0,0.05856474965717637,-7370237.36701789,-6280732.977518466,-1089504.389499424,41.222454544295395,14727
390000.0,-979461345,350.0,204.0,34.0,0.9443835616438356,0.9909589041095891,28.947632276375167,1.10055232466584E8,3.1235585011268485E7,7.881964745531552E7,21886.94892980951,14714
400000.0,-979461345,350.0,211.0,33.0,0.9424657534246575,0.9912328767123287,29.689879257820703,1.1343372560675275E8,3.2314779498736847E7,8.111894610801591E7,22448.152748522636,14715
410000.0,-979461345,350.0,219.0,32.0,0.9402739726027397,0.9915068493150685,30.432126239266196,1.168122187469217E8,3.339397398620528E7,8.341824476071642E7,23009.356567235656,14716
140000.0,-979461345,400.0,22.0,217.0,0.9942465753424657,0.8319066147859923,0.0745369541091336,-3460483.9216591436,-5033751.062296236,1573267.1406370925,52.46494214728507,14730
170000.0,-979461345,400.0,38.0,130.0,0.9898630136986302,0.9365469749139204,0.09050915856109079,449269.52369962167,-3786769.147074003,4236038.670773624,63.70742975027458,14733
450000.0,-979461345,350.0,249.0,28.0,0.932054794520548,0.9926027397260274,33.40111416504826,1.3032619130759695E8,3.771075193607899E7,9.261543937151797E7,25254.171842087886,14720
60000.0,-979461345,400.0,1.0,0.0,1.0,0.0,0.031944408903914354,-1.3886493109282486E7,-8359036.169555528,-5527456.939726958,22.484975205979342,14722
300000.0,-979461345,400.0,99.0,49.0,0.9731506849315068,0.9868493150684932,0.15972204451957198,1.7391534453587547E7,1616819.152222355,1.5774715301365193E7,112.42487602989645,14746
50000.0,-979461345,400.0,1.0,0.0,1.0,0.0,0.026620340753261994,-1.5189744257735401E7,-8774696.807962937,-6415047.449772464,18.73747933831609,14721
300000.0,-979461345,350.0,138.0,48.0,0.9624657534246576,0.9871232876712329,22.26740944336552,7.964879420506458E7,2.1522834624052636E7,5.812595958101194E7,16836.114561391943,14705
70000.0,-979461345,400.0,1.0,0.0,1.0,0.0,0.0372684770545668,-1.258324196082957E7,-7943375.531148117,-4639866.429681454,26.232471073642536,14723
80000.0,-979461345,400.0,1.0,0.0,1.0,0.0,0.0425925452052192,-1.1279990812376648E7,-7527714.892740703,-3752275.9196359455,29.979966941305705,14724
200000.0,-979461345,400.0,52.0,94.0,0.986027397260274,0.9658213891951488,0.10648136301304797,4359022.969058367,-2539787.231851765,6898810.200910132,74.94991735326435,14736
360000.0,-979461345,350.0,181.0,38.0,0.9506849315068493,0.9898630136986302,26.720891332038622,9.991975304607749E7,2.79980015488632E7,7.192175149721429E7,20203.337473670355,14711
240000.0,-979461345,400.0,72.0,68.0,0.9805479452054795,0.9814404432132964,0.12777763561565741,9572027.562870042,-877144.6782221202,1.0449172241092162E7,89.93990082391737,14740
230000.0,-979461345,400.0,67.0,73.0,0.9819178082191781,0.9787610619469026,0.12245356746500516,8268776.414417133,-1292805.3166295274,9561581.73104666,86.19240495625397,14739
250000.0,-979461345,400.0,76.0,64.0,0.9794520547945206,0.9827397260273972,0.13310170376630995,1.0875278711322943E7,-461484.039814706,1.133676275113765E7,93.68739669158022,14741
210000.0,-979461345,400.0,57.0,86.0,0.9846575342465753,0.9711473183978275,0.11180543116370027,5662274.11751129,-2124126.593444354,7786400.710955644,78.6974132209274,14737
150000.0,-979461345,400.0,27.0,177.0,0.9928767123287672,0.8862314156431803,0.07986102225978599,-2157232.7732062326,-4618090.42388882,2460857.6506825876,56.212438014948226,14731
120000.0,-979461345,400.0,11.0,0.0,0.9972602739726028,0.0,0.06388881780782871,-6066986.218564977,-5865072.339111061,-201913.87945391602,44.969950411958685,14728
410000.0,-979461345,400.0,146.0,32.0,0.9602739726027397,0.9915068493150685,0.2182867941767484,3.172729708656967E7,6189086.174703892,2.553821091186578E7,153.64733057419159,14757
330000.0,-979461345,400.0,112.0,42.0,0.9695890410958904,0.9887671232876712,0.17569424897152924,2.1301287898946315E7,2863801.067444588,1.8437486831501726E7,123.66736363288594,14749
220000.0,-979461345,400.0,62.0,79.0,0.9832876712328767,0.9753787878787878,0.11712949931435274,6965525.265964197,-1708465.9550369473,8673991.221001144,82.44490908859079,14738
100000.0,-979461345,400.0,1.0,0.0,1.0,0.0,0.05324068150652399,-8673488.515470818,-6696393.615925882,-1977094.8995449357,37.47495867663218,14726
360000.0,-979461345,400.0,125.0,38.0,0.966027397260274,0.9898630136986302,0.19166645342348637,2.5211041344305057E7,4110782.9826668175,2.110025836163824E7,134.90985123587555,14752
260000.0,-979461345,400.0,81.0,60.0,0.9780821917808219,0.9838356164383562,0.13842577191696234,1.217852985977588E7,-45823.40140729583,1.2224353261183176E7,97.43489255924362,14742
270000.0,-979461345,400.0,86.0,57.0,0.9767123287671233,0.9846575342465753,0.1437498400676147,1.348178100822879E7,369837.237000114,1.3111943771228677E7,101.18238842690693,14743
130000.0,-979461345,400.0,17.0,287.0,0.9956164383561644,0.7114026236125126,0.06921288595848117,-4763735.070112062,-5449411.700703648,685676.6305915863,48.71744627962181,14729
280000.0,-979461345,400.0,90.0,54.0,0.9756164383561644,0.9854794520547945,0.1490739082182672,1.4785032156681705E7,785497.8754075265,1.3999534281274179E7,104.92988429457014,14744
380000.0,-979461345,400.0,134.0,35.0,0.9635616438356165,0.9906849315068493,0.20231458972479105,2.781754364121089E7,4942104.259481641,2.287543938172925E7,142.4048429712022,14754
180000.0,-979461345,400.0,43.0,115.0,0.9884931506849315,0.9496910856134158,0.09583322671174319,1752520.672152535,-3371108.508666588,5123629.180819123,67.45492561793777,14734
190000.0,-979461345,400.0,47.0,104.0,0.9873972602739726,0.9587174348697395,0.10115729486239552,3055771.8206054554,-2955447.8702591755,6011219.690864631,71.2024214856011,14735
420000.0,-979461345,400.0,150.0,31.0,0.9591780821917808,0.9917808219178083,0.22361086232740054,3.3030548235022586E7,6604746.813111287,2.64258014219113E7,157.3948264418548,14758
310000.0,-979461345,400.0,104.0,46.0,0.9717808219178082,0.9876712328767123,0.16504611267022454,1.8694785602040492E7,2032479.7906297592,1.6662305811410733E7,116.1723718975594,14747
320000.0,-979461345,400.0,108.0,44.0,0.9706849315068493,0.9882191780821917,0.1703701808208768,1.999803675049338E7,2448140.4290371677,1.7549896321456213E7,119.91986776522282,14748
340000.0,-979461345,400.0,117.0,41.0,0.9682191780821918,0.989041095890411,0.18101831712218158,2.260453904739922E7,3279461.7058519977,1.932507734154722E7,127.41485950054916,14750
350000.0,-979461345,400.0,121.0,39.0,0.9671232876712329,0.9895890410958904,0.18634238527283387,2.390779019585214E7,3695122.344259415,2.0212667851592727E7,131.16235536821236,14751
60000.0,-979461345,450.0,1.0,0.0,1.0,0.0,7.214182911807237E-4,-1.5580944375788119E7,-8897602.909629844,-6683341.4661582755,0.46518034191428315,14763
70000.0,-979461345,450.0,1.0,0.0,1.0,0.0,8.416546730441784E-4,-1.4560101771752808E7,-8571703.394568149,-5988398.377184658,0.5427103988999992,14764
370000.0,-979461345,400.0,129.0,36.0,0.9649315068493151,0.9904109589041096,0.19699052157413866,2.6514292492757995E7,4526443.621074229,2.1987848871683765E7,138.65734710353897,14753
290000.0,-979461345,400.0,95.0,51.0,0.9742465753424657,0.9863013698630136,0.15439797636891975,1.6088283305134626E7,1201158.513814944,1.4887124791319681E7,108.67738016223346,14745
390000.0,-979461345,400.0,138.0,34.0,0.9624657534246576,0.9909589041095891,0.2076386578754436,2.91207947896638E7,5357764.897889058,2.376302989177474E7,146.15233883886512,14755
140000.0,-979461345,450.0,20.0,0.0,0.9947945205479453,0.0,0.0016833093460883568,-7414203.543505615,-6290406.789136304,-1123796.7543693108,1.0854207977999983,14771
430000.0,-979461345,400.0,154.0,30.0,0.9580821917808219,0.9920547945205479,0.22893493047805313,3.4333799383475505E7,7020407.451518709,2.7313391931956798E7,161.1423223095179,14759
440000.0,-979461345,400.0,158.0,29.0,0.9569863013698631,0.9923287671232877,0.23425899862870547,3.563705053192839E7,7436068.089926104,2.8200982442002285E7,164.88981817718158,14760
450000.0,-979461345,400.0,162.0,28.0,0.9558904109589041,0.9926027397260274,0.23958306677935795,3.694030168038131E7,7851728.72833352,2.9088572952047795E7,168.63731404484435,14761
150000.0,-979461345,450.0,25.0,265.0,0.9934246575342466,0.653997378768021,0.0018035457279518086,-6393360.939470309,-5964507.274074613,-428853.66539569583,1.1629508547857137,14772
160000.0,-979461345,450.0,29.0,202.0,0.9923287671232877,0.7963525835866262,0.001923782109815261,-5372518.335434995,-5638607.75901292,266089.4235779254,1.2404809117714246,14773
190000.0,-979461345,450.0,43.0,125.0,0.9884931506849315,0.92,0.002284491255405624,-2309990.523329055,-4660909.213827844,2350918.690498789,1.4730710827285667,14776
210000.0,-979461345,450.0,52.0,101.0,0.986027397260274,0.9473684210526315,0.0025249640191325317,-268305.3152584438,-4009110.1837044605,3740804.8684460167,1.6281311966999954,14778
80000.0,-979461345,450.0,1.0,0.0,1.0,0.0,9.618910549076305E-4,-1.3539259167717502E7,-8245803.879506461,-5293455.288211039,0.6202404558857123,14765
250000.0,-979461345,450.0,68.0,73.0,0.9816438356164383,0.9721685349826054,0.003005909546586345,3815065.10088282,-2705512.1234576935,6520577.224340513,1.9382514246428455,14782
90000.0,-979461345,450.0,1.0,0.0,1.0,0.0,0.0010821274367710848,-1.2518416563682178E7,-7919904.3644447625,-4598512.199237416,0.6977705128714267,14766
260000.0,-979461345,450.0,72.0,68.0,0.9805479452054795,0.9757070340826686,0.0031261459284498056,4835907.704918123,-2379612.608396,7215520.313314123,2.015781481628563,14783
110000.0,-979461345,450.0,6.0,0.0,0.9986301369863013,0.0,0.0013226002004979934,-1.0476731355611555E7,-7268105.334321381,-3208626.021290175,0.8528306268428546,14768
400000.0,-979461345,400.0,142.0,33.0,0.9613698630136986,0.9912328767123287,0.21296272602609595,3.042404593811672E7,5773425.536296463,2.465062040182026E7,149.8998347065287,14756
130000.0,-979461345,450.0,15.0,0.0,0.9961643835616438,0.0,0.0015630729642249028,-8435046.147540946,-6616306.304198005,-1818739.8433429399,1.0078907408142814,14770
170000.0,-979461345,450.0,34.0,166.0,0.9909589041095891,0.8606418918918919,0.0020440184916787163,-4351675.731399694,-5312708.243951232,961032.5125515378,1.3180109687571397,14774
200000.0,-979461345,450.0,47.0,111.0,0.9873972602739726,0.936268829663963,0.002404727637269081,-1289147.9192937403,-4335009.698766153,3045861.779472413,1.5506011397142798,14777
220000.0,-979461345,450.0,56.0,92.0,0.9849315068493151,0.9561022672455378,0.0026452004009959867,752537.2887768829,-3683210.6686427705,4435747.957419653,1.7056612536857092,14779
50000.0,-979461345,450.0,1.0,0.0,1.0,0.0,6.011819093172702E-4,-1.6601786979823433E7,-9223502.424691534,-7378284.555131898,0.38765028492856995,14762
230000.0,-979461345,450.0,60.0,84.0,0.9838356164383562,0.9630289532293986,0.0027654367828594422,1773379.8928121934,-3357311.1535810772,5130691.046393271,1.7831913106714217,14780
310000.0,-979461345,450.0,91.0,51.0,0.9753424657534246,0.9861457467442505,0.0037273278377670705,9940120.72509469,-750115.0330875377,1.069023575818223E7,2.4034317665571336,14788
300000.0,-979461345,450.0,87.0,54.0,0.9764383561643836,0.9845885431811573,0.003607091455903617,8919278.121059377,-1076014.5481492316,9995292.669208609,2.3259017095714274,14787
240000.0,-979461345,450.0,64.0,78.0,0.9827397260273972,0.9681291390728477,0.0028856731647228947,2794222.4968474917,-3031411.6385193868,5825634.1353668785,1.8607213676571326,14781
100000.0,-979461345,450.0,1.0,0.0,1.0,0.0,0.0012023638186345405,-1.1497573959646884E7,-7594004.849383083,-3903569.110263801,0.7753005698571399,14767
120000.0,-979461345,450.0,10.0,0.0,0.9975342465753425,0.0,0.0014428365823614473,-9455888.75157625,-6942205.819259694,-2513682.9323165566,0.9303606838285663,14769
350000.0,-979461345,450.0,106.0,43.0,0.9712328767123287,0.9884931506849315,0.0042082733652208885,1.4023491141235918E7,553483.0271592274,1.347000811407669E7,2.7135519944999857,14792
270000.0,-979461345,450.0,76.0,64.0,0.9794520547945206,0.9784836065573771,0.003246382310313254,5856750.308953443,-2053713.093334307,7910463.40228775,2.093311538614276,14784
280000.0,-979461345,450.0,80.0,60.0,0.9783561643835617,0.9809616005162956,0.0033666186921767136,6877592.912988767,-1727813.5782726142,8605406.491261382,2.1708415955999967,14785
180000.0,-979461345,450.0,38.0,143.0,0.9898630136986302,0.8963503649635036,0.0021642548735421696,-3330833.1273643617,-4986808.728889536,1655975.6015251742,1.3955410257428533,14775
380000.0,-979461345,450.0,116.0,38.0,0.9684931506849315,0.9898630136986302,0.004568982510811248,1.708601895334187E7,1531181.572344308,1.5554837380997565E7,2.9461421654571334,14795
390000.0,-979461345,450.0,119.0,37.0,0.9676712328767123,0.9901369863013698,0.004689218892674703,1.810686155737721E7,1857081.0874059917,1.624978046997122E7,3.023672222442845,14796
290000.0,-979461345,450.0,84.0,57.0,0.9772602739726027,0.9828693790149893,0.003486855074040164,7898435.51702408,-1401914.0632109186,9300349.580234999,2.248371652585711,14786
320000.0,-979461345,450.0,95.0,49.0,0.9742465753424657,0.9868493150684932,0.003847564219630522,1.0960963329130014E7,-424215.5180258459,1.138517884715586E7,2.480961823542849,14789
450000.0,-979461345,450.0,139.0,30.0,0.9621917808219178,0.9920547945205479,0.005410637183855433,2.4231917181589082E7,3812478.177776159,2.0419439003812924E7,3.488852564357132,14802
50000.0,-979461345,500.0,1.0,0.0,1.0,0.0,2.81488968785944E-7,-1.7997388726733617E7,-9668516.346617073,-8328872.380116544,1.4427412036879632E-4,14803
360000.0,-979461345,450.0,109.0,41.0,0.9704109589041096,0.989041095890411,0.004328509747084339,1.5044333745271292E7,879382.5422209249,1.4164951203050368E7,2.7910820514857066,14793
340000.0,-979461345,450.0,102.0,44.0,0.9723287671232876,0.9882191780821917,0.0040880369833574326,1.300264853720062E7,227583.51209753667,1.2775065025103083E7,2.6360219375142795,14791
370000.0,-979461345,450.0,112.0,39.0,0.9695890410958904,0.9895890410958904,0.004448746128947787,1.6065176349306552E7,1205282.0572826217,1.485989429202393E7,2.868612108471422,14794
110000.0,-979461345,500.0,5.0,0.0,0.9989041095890411,0.0,6.192757313290761E-7,-1.3547055198813964E7,-8247135.9625575775,-5299919.236256387,3.174030648113521E-4,14809
100000.0,-979461345,500.0,1.0,0.0,1.0,0.0,5.62977937571888E-7,-1.4288777453467242E7,-8484032.693234164,-5804744.760233077,2.8854824073759264E-4,14808
120000.0,1947131528,300.0,15.0,179.0,0.9961643835616438,0.9512328767123288,18.91526666803624,4.600357742309778E7,1.0767414733582495E7,3.5236162689515285E7,15782.506752350499,14113
410000.0,-979461345,450.0,126.0,34.0,0.9657534246575342,0.9909589041095891,0.004929691656401613,2.014854676544783E7,2508880.1175293964,1.7639666647918433E7,3.1787323364142757,14798
420000.0,-979461345,450.0,129.0,33.0,0.9649315068493151,0.9912328767123287,0.005049928038265063,2.1169389369483102E7,2834779.63259108,1.8334609736892022E7,3.256262393399991,14799
430000.0,-979461345,450.0,132.0,32.0,0.9641095890410959,0.9915068493150685,0.005170164420128515,2.2190231973518457E7,3160679.1476527597,1.9029552825865697E7,3.333792450385708,14800
440000.0,-979461345,450.0,135.0,31.0,0.9632876712328767,0.9917808219178083,0.0052904008019919735,2.321107457755378E7,3486578.6627144716,1.972449591483931E7,3.4113225073714184,14801
330000.0,-979461345,450.0,98.0,46.0,0.9734246575342466,0.9876712328767123,0.003967800601493979,1.1981805933165317E7,-98316.00296415419,1.2080121936129471E7,2.558491880528568,14790
60000.0,-979461345,500.0,1.0,0.0,1.0,0.0,3.3778676254313215E-7,-1.7255666472080335E7,-9431619.61594049,-7824046.856139846,1.7312894444255567E-4,14804
70000.0,-979461345,500.0,1.0,0.0,1.0,0.0,3.9408455630032125E-7,-1.6513944217427067E7,-9194722.88526392,-7319221.332163149,2.0198376851631524E-4,14805
80000.0,-979461345,500.0,1.0,0.0,1.0,0.0,4.503823500575104E-7,-1.5772221962773792E7,-8957826.154587332,-6814395.80818646,2.308385925900744E-4,14806
200000.0,1947131528,300.0,80.0,76.0,0.9783561643835617,0.9794520547945206,31.525444446727054,9.114329570516299E7,2.5181024555970803E7,6.5962271149192184E7,26304.177920584167,14121
90000.0,-979461345,500.0,1.0,0.0,1.0,0.0,5.066801438146984E-7,-1.5030499708120516E7,-8720929.42391075,-6309570.2842097655,2.5969341666383356E-4,14807
220000.0,1947131528,300.0,97.0,66.0,0.9736986301369863,0.9821917808219178,34.677988891399764,1.0242822527567938E8,2.8784427011567887E7,7.364379826411149E7,28934.595712642604,14123
120000.0,-979461345,500.0,9.0,0.0,0.9978082191780822,0.0,6.755735250862643E-7,-1.2805332944160698E7,-8010239.231881007,-4795093.712279691,3.4625788888511134E-4,14810
50000.0,1947131528,450.0,1.0,0.0,1.0,0.0,5.528344535197552E-4,-1.6590938486321833E7,-9219789.999682397,-7371148.486639437,0.38723665194242335,14229
400000.0,-979461345,450.0,123.0,35.0,0.9665753424657534,0.9906849315068493,0.004809455274538162,1.9127704161412537E7,2182980.6024677013,1.6944723558944836E7,3.1012022794285596,14797
140000.0,1947131528,300.0,31.0,134.0,0.9917808219178083,0.9635616438356165,22.067811112708927,5.728850699361418E7,1.4370817189179577E7,4.2917689804434605E7,18412.9245444089,14115
150000.0,1947131528,300.0,39.0,119.0,0.9895890410958904,0.9676712328767123,23.64408333504528,6.293097177887221E7,1.6172518416978126E7,4.675845336189408E7,19728.133440438145,14116
260000.0,1947131528,300.0,134.0,52.0,0.9635616438356165,0.986027397260274,40.98307778074514,1.2499808441671202E8,3.599123192276209E7,8.900685249394992E7,34195.43129675941,14127
250000.0,1947131528,300.0,125.0,55.0,0.966027397260274,0.9852054794520548,39.406805558408784,1.1935561963145381E8,3.418953069496354E7,8.516608893649028E7,32880.222400730185,14126
270000.0,1947131528,300.0,144.0,50.0,0.9608219178082191,0.9865753424657534,42.55935000308151,1.3064054920197013E8,3.779293315056059E7,9.284761605140954E7,35510.64019278863,14128
310000.0,1947131528,300.0,184.0,42.0,0.9498630136986301,0.9887671232876712,48.86443889242694,1.532104083430027E8,4.499973806175477E7,1.0821067028124793E8,40771.47577690541,14132
160000.0,1947131528,300.0,47.0,107.0,0.9873972602739726,0.9709589041095891,25.220355557381623,6.857343656413046E7,1.7974219644776657E7,5.05992169193538E7,21043.34233646731,14117
190000.0,1947131528,300.0,71.0,82.0,0.9808219178082191,0.9778082191780821,29.949172224390686,8.550083091990486E7,2.337932332817228E7,6.212150759173258E7,24988.96902455492,14120
170000.0,1947131528,300.0,55.0,97.0,0.9852054794520548,0.9736986301369863,26.796627779717994,7.421590134938855E7,1.9775920872575182E7,5.4439980476813376E7,22358.55123249655,14118
420000.0,1947131528,300.0,316.0,28.0,0.9136986301369863,0.9926027397260274,66.20343333812681,2.1527752098084232E8,6.481845156753868E7,1.5045906941330364E8,55238.773633226774,14143
180000.0,1947131528,300.0,63.0,89.0,0.983013698630137,0.9758904109589042,28.372900002054315,7.985836613464674E7,2.1577622100373738E7,5.828074403427301E7,23673.760128525835,14119
410000.0,1947131528,300.0,302.0,29.0,0.9175342465753424,0.9923287671232877,64.6271611157905,2.0963505619558412E8,6.30167503397402E7,1.4661830585584393E8,53923.56473719751,14142
320000.0,1947131528,300.0,195.0,40.0,0.9468493150684931,0.9893150684931507,50.440711114763246,1.588528731282608E8,4.680143928955326E7,1.1205143383870754E8,42086.68467293462,14133
350000.0,1947131528,300.0,228.0,36.0,0.9378082191780822,0.9904109589041096,55.16952778177233,1.7578026748403534E8,5.220654297294896E7,1.2357372451108639E8,46032.311361022366,14136
230000.0,1947131528,300.0,106.0,62.0,0.9712328767123287,0.9832876712328767,36.25426111373611,1.080706900609375E8,3.058612823936642E7,7.748456182157108E7,30249.80460867176,14124
240000.0,1947131528,300.0,115.0,59.0,0.9687671232876712,0.9841095890410959,37.83053333607248,1.1371315484619567E8,3.2387829467165012E7,8.132532537903066E7,31565.013504700997,14125
380000.0,1947131528,300.0,264.0,32.0,0.927945205479452,0.9915068493150685,59.89834444878137,1.9270766183980975E8,5.7611646656344555E7,1.3509601518346518E8,49977.93804910984,14139
370000.0,1947131528,300.0,252.0,33.0,0.9312328767123288,0.9912328767123287,58.32207222644505,1.8706519705455154E8,5.580994542854596E7,1.3125525162600559E8,48662.72915308074,14138
280000.0,1947131528,300.0,154.0,47.0,0.9580821917808219,0.9873972602739726,44.135622225417855,1.362830139872283E8,3.959463437835917E7,9.668837960886914E7,36825.8490888178,14129
130000.0,1947131528,300.0,23.0,153.0,0.993972602739726,0.9583561643835616,20.49153889037257,5.164604220835599E7,1.256911596138103E7,3.907692624697497E7,17097.715648379704,14114
290000.0,1947131528,300.0,164.0,45.0,0.9553424657534246,0.9879452054794521,45.71189444775425,1.4192547877248633E8,4.139633560615765E7,1.0052914316632868E8,38141.05798484707,14130
300000.0,1947131528,300.0,174.0,43.0,0.9526027397260274,0.9884931506849315,47.28816667009056,1.4756794355774447E8,4.319803683395624E7,1.0436990672378823E8,39456.26688087629,14131
210000.0,1947131528,300.0,89.0,71.0,0.9758904109589042,0.9808219178082191,33.10171666906341,9.678576049042112E7,2.6982725783769306E7,6.98030347066518E7,27619.386816613387,14122
330000.0,1947131528,300.0,206.0,38.0,0.9438356164383561,0.9898630136986302,52.016983337099624,1.6449533791351897E8,4.8603140517351784E7,1.1589219739616719E8,43401.8935689638,14134
430000.0,1947131528,300.0,329.0,28.0,0.9101369863013699,0.9926027397260274,67.77970556046314,2.2091998576610038E8,6.662015279533725E7,1.5429983297076312E8,56553.98252925597,14144
440000.0,1947131528,300.0,343.0,27.0,0.9063013698630137,0.9928767123287672,69.35597778279953,2.2656245055135876E8,6.842185402313574E7,1.58140596528223E8,57869.19142528521,14145
360000.0,1947131528,300.0,240.0,34.0,0.9345205479452054,0.9909589041095891,56.74580000410863,1.8142273226929346E8,5.400824420074747E7,1.27414488068546E8,47347.52025705167,14137
50000.0,1947131528,350.0,1.0,0.0,1.0,0.0,3.643018328145679,-4786113.670141199,-5445994.769868622,659881.0997274233,2774.206048099558,14147
390000.0,1947131528,300.0,276.0,31.0,0.9246575342465754,0.9917808219178083,61.47461667111774,1.9835012662506807E8,5.941334788414316E7,1.3893677874092492E8,51293.1469451392,14140
160000.0,1947131528,350.0,41.0,128.0,0.989041095890411,0.9652054794520548,11.657658650066182,3.243763625554815E7,6449416.736420414,2.5988219519127734E7,8877.459353918568,14158
400000.0,1947131528,300.0,289.0,30.0,0.9210958904109589,0.9920547945205479,63.05088889345411,2.039925914103259E8,6.1215049111941606E7,1.427775422983843E8,52608.35584116833,14141
80000.0,1947131528,350.0,1.0,0.0,1.0,0.0,5.828829325033091,5365818.127774087,-2201791.6317897914,7567609.759563878,4438.729676959284,14150
110000.0,1947131528,350.0,7.0,295.0,0.9983561643835617,0.9194520547945205,8.014640321920496,1.5517749925689342E7,1042411.5062890374,1.4475338419400305E7,6103.253305819009,14153
340000.0,1947131528,300.0,217.0,37.0,0.9408219178082192,0.9901369863013698,53.59325555943599,1.701378026987771E8,5.040484174515038E7,1.1973296095362672E8,44717.1024649931,14135
